ID_PRODUCTO,ID,Nombre,Descripcion,Etiquetas,Precio,Cantidad,Cantidad,% Impuesto,Atributos,Sabor,URL FOTO,Foto 1,Foto 2,Foto 3
290,1,Gaseosa Postobon Colombiana,Botella x 2.5 lt,Gaseosas,3000,1,,,,,https://www.licoresmedellin.com/wp-content/uploads/2017/10/Colombiana-2.5lts-Licores_Medellin-.jpg,,,
291,1,Gaseosa Postobon Manzana,Botella x 2.5 lt,Gaseosas,3000,1,,,,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702090016406.jpg,,,
292,1,Gaseosa Postobon Uva,Botella x 2.5 lt,Gaseosas,3000,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/234258-1000-1000/7702090020649-1.jpg?v=636323520377570000,,,
293,1,Gaseosa Postobon Uva Sin Calorias,Botella x 1.5 lt,Gaseosas,2000,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/166662-1000-1000/7702090041316-1.jpg?v=636670855821300000,,,
294,1,Gaseosa Postobon 7UP,Botella x 3 lt,Gaseosas,2500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/200140-750-750/7702090022797.jpg?v=636262153205470000,,,
295,1,Gaseosa Postobon Colombiana,Botella x 3 lt,Gaseosas,5700,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/176120-1000-1000/7702090022766-281-29.jpg?v=636114531436370000,,,
296,1,Gaseosa Postobon Manzana,Botella x 3 lt,Gaseosas,5700,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157467-1000-1000/7702090022797-1.jpg?v=636670241064300000,,,
297,1,Gaseosa Postobon Pepsi,Botella x 3 lt,Gaseosas,5700,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171486-750-750/7702090022780-20-281-29.jpg?v=636111275117670000,,,
298,1,Gaseosa Postobon Canada Dry,Botella x 1.5 lt,Gaseosas,3000,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/197879-750-750/7702090029581.jpg?v=636241489981970000,,,
299,1,Gaseosa Postobon Bretaña ,Botella x 1.5 lt,Gaseosas,3000,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171634-750-750/7702090029543-20-281-29.jpg?v=636111275367600000,,,
300,1,Gaseosa Postobon Promo,Duo pack x 3 lts,Gaseosas,8600,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/176104-750-750/7702090035339-20-281-29.jpg?v=636114531420200000,,,
301,1,Gaseosa Postobon Promo Mini,Pack x 6 ,Gaseosas,5400,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/200140-750-750/7702090022797.jpg?v=636262153205470000,,,
302,1,Gaseosa Pony Malta,Botella x 1 lt,Gaseosas,2500,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157550-750-750/7702004013842-1.jpg?v=636670246711770000,,,
303,1,Gaseosa Pony Malta,Botella x 1.5 lt,Gaseosas,3500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3473642-750-750/7702004013514.jpg?v=637122151142400000,,,
304,1,Gaseosa Pony Malta,Botella x 2 lt,Gaseosas,4100,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3491716-1000-1000/7702004025036.jpg?v=637209161182500000,,,
305,1,Gaseosa Coca Cola ,Botella x 400,Gaseosas,2000,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/241123-1000-1000/7702535011089.jpg?v=636989910515730000,,,
306,1,Gaseosa Coca Cola Sin azucar,Botella x 400,Gaseosas,2000,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3472038-750-750/7702535005941.jpg?v=637115014533300000,,,
307,1,Gaseosa Coca Cola ,Lata ,Gaseosas,2100,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3472039-1000-1000/7702535005354.jpg?v=637115015338000000,,,
308,1,Gaseosa Coca Cola Mini,Pack x 6 ,Gaseosas,6200,1,,,,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702535009253.jpg,,,
309,1,Gaseosa Coca Cola ,Botella x 1.5 lt,Gaseosas,3800,1,,,,,https://www.cruzverde.com.co/dw/image/v2/BDPM_PRD/on/demandware.static/-/Sites-masterCatalog_Colombia/default/dw8fc2921c/images/large/165950-1-BEBIDA-GASEOSA-COCA-COLA-BOT-X-1.5LT-MENOS-AZUCAR-ORIGINAL.jpg?sw=1000&sh=1000,,,
310,1,Gaseosa Coca Cola Sin azucar,Botella x 1.5 lt,Gaseosas,3700,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171542-1000-1000/7702535011782-20-281-29.jpg?v=636111275237270000,,,
311,1,Gaseosa Coca Cola ,Botella x 3 lt,Gaseosas,6400,1,,,,,https://www.licoresmedellin.com/wp-content/uploads/2017/10/Cocacola-3lts-Licores_Medellin-.jpg,,,
312,1,Gaseosa Coca Cola Sin azucar,Botella x 2.5 lt,Gaseosas,5800,1,,,,,https://supermercado.carrefour.com.ar/media/catalog/product/cache/1/image/1000x/040ec09b1e35df139433887a97daa66f/7/7/7790895068096_02.jpg,,,
313,1,Gaseosa Sprite,Botella x 1.5 lt,Gaseosas,3100,1,,,,,https://i2.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/08/gaseosa_sprite_1.5.jpg?fit=600%2C600&ssl=1,,,
314,1,Gaseosa Kola Roman,Botella x 1. 75 lt,Gaseosas,3100,1,,,,,https://cdn.shopify.com/s/files/1/0247/8768/1379/products/producto_kola_roman_1e77edea-d2f4-4173-8cc2-eb0d8c6d499c.jpg?v=1594408250,,,
315,1,Gaseosa Quatro,Botella x 1.5 lt,Gaseosas,3100,1,,,,,https://www.merkadomi.com/wp-content/uploads/2018/07/QUATRO-1.5-L.jpg,,,
316,1,Gaseosa Sprite,Botella x 3 lt,Gaseosas,6200,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/169348-1000-1000/7702535005910-1.jpg?v=636674235530200000,,,
317,1,Gaseosa Kola Roman,Botella x 3 lt,Gaseosas,6200,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/196072-750-750/7702609001855.jpg?v=636228740345000000,,,
318,1,Gaseosa Quatro,Botella x 3 lt,Gaseosas,6200,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/169356-750-750/7702535005903-1.jpg?v=636674235538800000,,,
319,1,Gaseosa Promo Coca Cola + Quatro,Pack 3 lts,Gaseosas,9300,1,,,,,https://cdn.derematazo.com/wp-content/uploads/2019/08/Gaseosa-Coca-Cola-x-3L-Gaseosa-Quatro-x-3L-11752.jpg,,,
320,1,Te Fuzetea,Botella x 400,Te Liquido,1500,1,,,Sabor,limon,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/242320-750-750/7702535014240-2.jpg?v=636464630123200000,,,
320,2,Te Fuzetea,Botella x 400,Te Liquido,1500,1,,,Sabor,mango ,https://colsubsidio.vteximg.com.br/arquivos/ids/166513-1200-1200/7702535018651.jpg?v=637299797471530000,,,
320,3,Te Fuzetea,Botella x 400,Te Liquido,1500,1,,,Sabor,manzana,https://colsubsidio.vteximg.com.br/arquivos/ids/166512-1200-1200/7702535016688.jpg?v=637299797462300000,,,
320,4,Te Fuzetea,Botella x 400,Te Liquido,1500,1,,,Sabor,durazno,https://www.cruzverde.com.co/on/demandware.static/-/Sites-masterCatalog_Colombia/default/dw8fc4989c/images/large/105422-1-FUZE-TEA-TE-NEGRO-FCO-X-400ML-DURAZNO.jpg,,,
321,1,Te Mr Tea,Botella x 500 ,Te Liquido,0,1,,,Sabor,limon,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157744-1000-1000/7702090030839-1.jpg?v=636670246943830000,,,
321,2,Te Mr Tea,Botella x 500 ,Te Liquido,0,1,,,Sabor,durazno,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206885-1000-1000/7702090031294-20-1.jpg?v=636287519530070000,,,
322,1,Helado Popsy Arequipe,Tarro 600 gr ,Helados,24500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492306-750-750/7705890010476.jpg?v=637212867363400000,,,
323,1,Helado Popsy Brownie,Tarro 600 gr ,Helados,24500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492275-750-750/7705890050021.jpg?v=637212867242670000,,,
324,1,Helado Popsy Chocolate ,Tarro 600 gr ,Helados,24500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492295-750-750/7705890020871.jpg?v=637212867317700000,,,
325,1,Helado Popsy Frutos del Bosque,Tarro 600 gr ,Helados,24500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492297-1000-1000/7705890020451.jpg?v=637212867319730000,,,
326,1,Helado Popsy M&M,Tarro 600 gr ,Helados,24500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492290-1000-1000/7705890021090.jpg?v=637212867297070000,,,
327,1,Helado Popsy Macadamia ,Tarro 600 gr ,Helados,24500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492296-750-750/7705890020468.jpg?v=637212867317870000,,,
328,1,Helado Popsy Mandarina,Tarro 600 gr ,Helados,24500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492304-750-750/7705890010483.jpg?v=637212867361670000,,,
329,1,Helado Popsy Milky Way ,Tarro 600 gr ,Helados,24500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492291-1000-1000/7705890020949.jpg?v=637212867302670000,,,
330,1,Helado Popsy Oreo ,Tarro 600 gr ,Helados,24500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492293-750-750/7705890020680.jpg?v=637212867311430000,,,
331,1,Helado Popsy Snikers,Tarro 600 gr ,Helados,24500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492287-1000-1000/7705890021137.jpg?v=637212867290970000,,,
332,1,Helado Popsy Tres Leches,Tarro 600 gr ,Helados,24500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492301-750-750/7705890011527.jpg?v=637212867339130000,,,
333,1,Helado Popsy Vainilla ,Tarro 600 gr ,Helados,24500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492309-750-750/7705890010445.jpg?v=637212867376830000,,,
334,1,Helado Popsy Chocolate ,Tarro 300 gr,Helados,12500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492380-1000-1000/7705890021519.jpg?v=637213515323270000,,,
335,1,Helado Popsy Frutos del Bosque,Tarro 300 gr,Helados,12500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492381-750-750/7705890021526.jpg?v=637213516056900000,,,
336,1,Helado Popsy Oreo ,Tarro 300 gr,Helados,12500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492289-1000-1000/7705890021014.jpg?v=637212867296900000,,,
337,1,Helado Popsy Tres Leches,Tarro 300 gr,Helados,12500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492283-1000-1000/7705890021502.jpg?v=637212867268700000,,,
338,1,Helado Popsy Vainilla ,Vaso x 60 ,Helados,2800,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492302-750-750/7705890011183.jpg?v=637212867352900000,,,
339,1,Helado Popsy Arequipe,Vaso x 60 ,Helados,2800,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492299-750-750/7705890011268.jpg?v=637212867338200000,,,
340,1,Helado Popsy Chocolate ,Vaso x 60 ,Helados,2800,1,,,,,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcRPCAW24xQ2v5Wad8s2pkuDyl2HGkqw7qdqeA&usqp=CAU,,,
341,1,Helado Popsy Coco,Vaso x 60 ,Helados,2800,1,,,,,https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Lacteos-y-refrigerados-Helados-Helado-Popsy-Coco-x-60-g-1068120200629125805.jpg,,,
342,1,Helado Popsy Frutos del Bosque,Vaso x 60 ,Helados,2800,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492288-1000-1000/7705890021052.jpg?v=637212867295170000,,,
343,1,Helado Popsy M&M,Vaso x 60 ,Helados,2800,1,,,,,https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Lacteos-y-refrigerados-Helados-Helado-Popsy-MMs-x-60-g-1025120200629125805.jpg,,,
344,1,Helado Popsy Milky Way ,Vaso x 60 ,Helados,2800,1,,,,,https://web.superboom.net/web/image/product.template/8579/image,,,
345,1,Helado Popsy Oreo ,Vaso x 60 ,Helados,2800,1,,,,,https://s.cornershopapp.com/product-images/1088355.jpg?versionId=Z9LnN9zkiaIEhwGyseDfTHp_C2DR3uad,,,
346,1,Helado Popsy Vainilla ,Vaso x 60 ,Helados,2800,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492302-750-750/7705890011183.jpg?v=637212867352900000,,,
347,1,Helado Popsy Ron Pasas,Vaso x 60 ,Helados,2800,1,,,,,https://s.cornershopapp.com/product-images/1087682.jpg?versionId=rqS2dE4vhLTyvapEXZvh4ojTSXGUpGwE,,,
348,1,Helado Popsy,Four Pack ,Helados,10000,1,,,,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7705890011503.jpg,,,
349,1,Helado Popsy Brownie Light,Tarro 600 gr ,Helados,25500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492376-750-750/7705890030467.jpg?v=637213512431900000,,,
350,1,Helado Popsy Frutos del Bosque Light ,Tarro 600 gr ,Helados,25500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492375-1000-1000/7705890030306.jpg?v=637213511274470000,,,
351,1,Helado Popsy Vainilla Light,Tarro 600 gr ,Helados,25500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492382-1000-1000/7705890030245.jpg?v=637213516677830000,,,
352,1,Helado Popsy Brownie Light,Tarro 300 gr,Helados,13000,1,,,,,https://dreamedbodies.files.wordpress.com/2014/11/0000935205926416_lrg_a.jpg?w=640,,,
353,1,Helado Popsy Frutos del Bosque Light ,Tarro 300 gr,Helados,13000,1,,,,,https://vixark.azureedge.net/lp-i-i-g/helado-diet%C3%A9tico-con-sabor-a-frutos-rojos-popsy-600g.jpg,,,
354,1,Helado Popsy Vainilla Light,Tarro 300 gr,Helados,13000,1,,,,,,,,
355,1,Helado Popsy Rollo Vainilla,Caja x 1000 ,Helados,29500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492279-750-750/7705890090034.jpg?v=637212867255330000,,,
356,1,Helado Popsy Rollo Frutos del Bosque,Caja x 1000 ,Helados,29500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492276-1000-1000/7705890090126.jpg?v=637212867243770000,,,
357,1,Helado Popsy Torta Frutos del Bosque,Caja x 900 ,Helados,31500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492278-1000-1000/7705890090188.jpg?v=637212867244370000,,,
358,1,Helado Popsy Torta Juan Valdes,Caja x 600 ,Helados,24500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492282-750-750/7705890021496.jpg?v=637212867268230000,,,
359,1,Helado Popsy Torta Crema de Limon,Caja x 600 ,Helados,24500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492284-750-750/7705890021489.jpg?v=637212867280730000,,,
360,1,Helado Popsy Torta Oreo ,Caja x 900 ,Helados,31500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492277-1000-1000/7705890090157.jpg?v=637212867244070000,,,
361,1,Aguardiente Nectar Club,Caja x 250 ,Aguardiente,9900,1,,,,,https://piragua.com.co/wp-content/uploads/2019/11/aguardiente-nectar-club-sin-azucar-250-piragua.jpg,,,
362,1,Aguardiente Nectar Club,Botella x 375,Aguardiente,15900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/196380-1000-1000/7702404005034.jpg?v=636233775742270000,,,
363,1,Aguardiente Nectar Club,Botella x 750,Aguardiente,29800,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/196385-750-750/7702404005041.jpg?v=636233775747370000,,,
364,1,Aguardiente Nectar Club,Caja x 1000 ,Aguardiente,38500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/198534-750-750/7702404005287.jpg?v=636247703296930000,,,
365,1,Aguardiente Nectar Club,Botella x 2000,Aguardiente,68300,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/166699-1000-1000/7702404005065-1.jpg?v=636670855867800000,,,
366,1,Aguardiente Nectar Rojo,Botella x 375,Aguardiente,0,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/199314-1000-1000/7702404000039.jpg?v=636258088719470000,,,
367,1,Aguardiente Nectar Rojo,Botella x 750,Aguardiente,29900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/230206-1000-1000/7702404000046-1.jpg?v=636312347644570000,,,
368,1,Aguardiente Nectar Rojo,Caja x 1000 ,Aguardiente,0,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/200172-750-750/7702404000282-AGUARDIENTE-NECTAR-EN-CAJA-X-1000cm3.jpg?v=636262334467530000,,,
369,1,Aguardiente Antiqueño Rojo,Botella x 375,Aguardiente,21200,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3500151-1000-1000/7702049000449.jpg?v=637238805202500000,,,
370,1,Aguardiente Antiqueño Rojo,Botella x 750,Aguardiente,38900,1,,,,,https://loboexpress.com.co/598-tm_thickbox_default/antioque%C3%B1o-rojo.jpg,,,
371,1,Aguardiente Antiqueño Rojo,Caja x 1000 ,Aguardiente,48600,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3500163-750-750/7702049001507.jpg?v=637238806891370000,,,
372,1,Aguardiente Antiqueño Verde,Botella x 375,Aguardiente,18300,1,,,,,https://i2.wp.com/disfajo.com/wp-content/uploads/2020/07/aguardienteverde.jpg?fit=1200%2C1200&ssl=1,,,
373,1,Aguardiente Antiqueño Verde,Botella x 750,Aguardiente,0,1,,,,,https://loboexpress.com.co/608/antioque%C3%B1o-verde.jpg,,,
374,1,Aguardiente Antiqueño Verde,Caja x 1000 ,Aguardiente,0,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/259143-1000-1000/7702049001675.jpg?v=637172016121530000,,,
375,1,Aguardiente Antiqueño Azul ,Botella x 375,Aguardiente,21900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3500155-750-750/7702049000548.jpg?v=637238805232200000,,,
376,1,Aguardiente Antiqueño Azul ,Botella x 750,Aguardiente,39300,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3500153-750-750/7702049000531.jpg?v=637238805217800000,,,
377,1,Aguardiente Antiqueño Azul ,Caja x 1000 ,Aguardiente,53600,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3500162-1000-1000/7702049001514.jpg?v=637238806891200000,,,
378,1,Ron Santa Fe ,Caja x 250 ,Ron,12100,1,,,,,https://exitocol.vtexassets.com/arquivos/ids/1979821/RON-CUARTO-417553_a.jpg?v=637259350840770000,,,
379,1,Ron Santa Fe ,Botella x 375,Ron,22300,1,,,,,https://exitocol.vtexassets.com/arquivos/ids/1979979-800-auto?width=800&height=auto&aspect=true,,,
380,1,Ron Santa Fe ,Botella x 750,Ron,38500,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157808-750-750/7702404001043-1.jpg?v=636670247050900000,,,
381,1,Ron Santa Fe ,Caja x 1000 ,Ron,39900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/207894-1000-1000/7702404001289-20-2.jpg?v=636287522971930000,,,
382,1,Ron Caldas,Caja x 250 ,Ron,15800,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206808-1000-1000/7702168213508.jpg?v=636287519422730000,,,
383,1,Ron Caldas,Botella x 375,Ron,24100,1,,,,,https://www.toccmarket.com/image/cache/catalog/LICORES/Ron%20Viejo%20e%20Caldas%20x%20375ml-1000x798.jpg,,,
384,1,Ron Caldas,Botella x 750,Ron,43800,1,,,,,https://exitocol.vtexassets.com/arquivos/ids/1973693/Ron-Viejo-De-Caldas-Botella-X-750ml-721457_a.jpg?v=637258937395170000,,,
385,1,Ron Caldas,Caja x 1000 ,Ron,45900,1,,,,,https://exitocol.vtexassets.com/arquivos/ids/1973531-800-auto?width=800&height=auto&aspect=true,,,
386,1,Ron Medellin Añejo,Botella x 375,Ron,24200,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/267732-750-750/7702049100583.jpg?v=637238805657600000,,,
387,1,Ron Medellin Añejo,Botella x 750,Ron,43400,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3500166-1000-1000/7702049100576.jpg?v=637238806908530000,,,
388,1,Ron Medellin Dorado ,Botella x 375,Ron,21600,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3483764-1000-1000/7702049101191.jpg?v=637172014192630000,,,
389,1,Ron Medellin Dorado ,Botella x 750,Ron,39900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3376433-1000-1000/7702049101207.jpg?v=636809358424330000,,,
390,1,Ron Bacardi Añejo,Botella x 750,Ron,42400,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3508835-750-750/7501008611135.jpg?v=637266168642070000,,,
391,1,Ron Bacardi Limon,Botella x 750,Ron,45100,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3508838-1000-1000/7501008616130.jpg?v=637266168654770000,,,
392,1,Ron Bacardi Limon,Botella x 375,Ron,27900,1,,,,,https://supermercadocomunal.com/2744-large_default/ron-bacardi-limon-botella-375-ml.jpg,,,
393,1,Ron Bacardi Mojito,Botella x 750,Ron,0,1,,,,,https://loboexpress.com.co/337/ron-bacardi-mojito-botella-750-ml.jpg,,,
394,1,Ron Bacardi Daiquiri,Botella x 750,Ron,0,1,,,,,https://www.licoreselmensajerodelanoche.com/wp-content/uploads/2019/08/MIGPS0290-5.jpg,,,
395,1,Vodka Smirnoff ,Botella x 750,Vodka,67100,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/268637-750-750/5410316942775.jpg?v=637245464616930000,,,
396,1,Vodka Smirnoff Lulo,Botella x 375,Vodka,19300,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/228274-750-750/5410316951821.jpg?v=636874019128730000,,,
397,1,Vodka Smirnoff Lulo,Botella x 750,Vodka,34100,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3502344-1000-1000/7707096271682.jpg?v=637245464926070000,,,
398,1,Voska Absolut,Botella x 750,Vodka,66800,1,,,,,https://bucaramanga.gruposotillo.com/wp-content/uploads/2014/08/absolut-750ml11.jpg,,,
399,1,Jagermeister,Botella x 750,Licor,94900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3351500-750-750/4067700015419.jpg?v=636772038985000000,,,
400,1,Whiskey Jack Daniels Tenesse,Botella x 750,Whisky,0,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3502394-1000-1000/82184090466.jpg?v=637245537138500000,,,
401,1,Whiskey Jack Daniels Honey,Botella x 750,Whisky,107700,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/179058-1000-1000/Jack-Honey-750.jpg?v=636124971865400000,,,
402,1,Whiskey Jhonny Walker Red Label,Botella x 375,Whisky,32300,1,,,,,https://www.vinosylicores.com.co/image/cache/catalog/Licores/Whiskies/johnnie-walker-red-lebel-375-800x800.jpg,,,
403,1,Whiskey Jhonny Walker Red Label,Botella x 750,Whisky,52100,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3502268-1000-1000/5000267014609.jpg?v=637245464247430000,,,
404,1,Whiskey Jhonny Walker Red Label,Botella x 1000,Whisky,0,1,,,,,https://dislicores.vteximg.com.br/arquivos/ids/156358-1000-1000/Licores-whisky_002017_1.jpg?v=637091704757470000,,,
405,1,Whiskey Grants,Botella x 750,Whisky,48100,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/280787-1000-1000/5010327000046.jpg?v=637321761570400000,,,
406,1,Whiskey Grants,Botella x 1000,Whisky,61700,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3534312-1000-1000/5010327000039.jpg?v=637321762012070000,,,
407,1,Whiskey Jameson ,Botella x 750,Whisky,63600,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3501443-750-750/5011007003005.jpg?v=637244720027670000,,,
408,1,Whiskey Black & White ,Botella x 375,Whisky,24400,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3502295-750-750/50196166.jpg?v=637245464452330000,,,
409,1,Whiskey Black & White ,Botella x 750,Whisky,42500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3395590-750-750/B-26W-Alta_50196135.jpg?v=636875875412030000,,,
410,1,Whiskey Chivas Regal 12 años,Botella x 750,Whisky,109100,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3501478-750-750/80432402931.jpg?v=637244720238600000,,,
411,1,Whiskey Something,Botella x 360,Whisky,35600,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3501475-1000-1000/80432402788.jpg?v=637244720214630000,,,
412,1,Whiskey Something,Botella x 750,Whisky,55900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3501476-1000-1000/80432402795.jpg?v=637244720216530000,,,
413,1,Whiskey Buchanans 12 años,Botella x 750,Whisky,119900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3502294-1000-1000/50196388.jpg?v=637245464447970000,,,
414,1,Whiskey Old Parr 12 años,Botella x 500 ,Whisky,78900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3502282-750-750/5000281005034.jpg?v=637245464342200000,,,
415,1,Whiskey Old Parr 12 años,Botella x 750,Whisky,110600,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3502279-750-750/5000281003160.jpg?v=637245464318870000,,,
416,1,Whiskey Old Parr 12 años,Botella x 1000,Whisky,0,1,,,,,https://i.pinimg.com/originals/0b/c1/c0/0bc1c0da27dbefb97b36dc0cd1306707.jpg,,,
417,1,Crema de Whiskey de la Corte,Botella x 700,Whisky,32600,1,,,,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7703518010099.jpg,,,
418,1,Crema de Cafe de la Corte,Botella x 700,Whisky,28200,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/226683-750-750/7703518010051-1.jpg?v=636307123572470000,,,
419,1,Crema de Whiskey Brodway,Botella x 700,Whisky,31200,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/226693-750-750/7702732100203-1.jpg?v=636307123584200000,,,
420,1,Crema de Whiskey Bailys,Botella x 700,Whisky,56700,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3502292-1000-1000/5011013100156.jpg?v=637245464427130000,,,
421,1,Crema de Whiskey Bailys,Botella x 375,Whisky,0,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3502293-1000-1000/5011013100194.jpg?v=637245464440430000,,,
