,% Impuesto,Atributos,Cantidad,Cantidad.1,Descripcion,Etiquetas,Foto 1,Foto 2,ID,ID_PRODUCTO,Nombre,Precio,Sabor,URL FOTO,Unnamed: 14
1536,0.0,,1.0,,Bolsa x 216 gr,Galletas Dulces,No image,,1.0,1385.0,Galletas Muu ,2300.0,,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/galletas-muu-2.jpg,
1537,0.0,,1.0,,Bolsa x 216 gr,Galletas Dulces,No image,,1.0,1386.0,Galletas Muu Mantequilla,0.0,,https://www.mercapava.com.co/wp-content/uploads/importedmedia/blogmedia-142726.jpg,
1538,0.0,,1.0,,Bolsa x 396 gr,Galletas Dulces,No image,,1.0,1387.0,Galletas Muu Mora,0.0,,https://www.proveoriente.com/wp-content/uploads/2019/01/5017-1.jpg,
1539,0.0,,1.0,,Bolsa x 396 gr,Galletas Dulces,No image,,1.0,1388.0,Galletas Muu Avena y Leche,0.0,,https://bombolandia.com.co/wp-content/uploads/2018/12/MUUU-CREMADA-AVENA-LECHE-X33GR.jpg,
1540,0.0,,1.0,,Bolsa x 396 gr,Galletas Dulces,No image,,1.0,1389.0,Galletas Muu Leche Achocolatada,4300.0,,https://www.plasticauca.com/wp-content/uploads/2019/11/2048-GALLETA-MUU-ACHOCOLATADA-FRESA-SURTIDA.jpg,
1541,0.0,,1.0,,Bolsa x 270 gr,Galletas Dulces,No image,,1.0,1390.0,Galletas Chips Ajoy,5150.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/188605-1000-1000/7750168156745-GALLETAS-CHIPS--AHOY-270G.jpg?v=636144863708370000,
1542,0.0,,1.0,,Bolsa x 420 gr ,Galletas Dulces,No image,,1.0,1391.0,Galletas Mini Chips,5150.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177468-1000-1000/7702025110452-1.jpg?v=636117824369800000,
1543,0.0,,1.0,,Bolsa x 240 gr,Galletas Dulces,No image,,1.0,1392.0,Galletas Festival Chips,4900.0,,https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2020/02/7702025144198-600x450.jpg,
1544,0.0,,1.0,,Bolsa x 432 gr ,Galletas Dulces,No image,,1.0,1393.0,Galletas Noel Wafer Vainilla,5400.0,,https://mercasmart.com/wp-content/uploads/2020/06/noel-waffers-6-1.jpg,
1545,0.0,,1.0,,Bolsa x 300 gr ,Galletas Dulces,No image,,1.0,1394.0,Galletas Bridge Vainilla,3600.0,,https://fullersoluciones.com/wp-content/uploads/2020/06/GALLETA-BRIDGE-X10-VAINILLA.jpg,
1546,0.0,,1.0,,Bolsa x 300 gr ,Galletas Dulces,No image,,1.0,1395.0,Galletas Bridge Limon,0.0,,https://cdn1.totalcode.net/distribuidoradisnery/product-zoom/es/galletas-wafer-bridge-mousse-de-limon-10-unidades-1.jpg,
1547,0.0,,1.0,,Bolsa x 300 gr ,Galletas Dulces,No image,,1.0,1396.0,Galletas Bridge Chocolate,0.0,,https://i1.wp.com/superlacasita.com.gt/wp-content/uploads/2020/05/Galletas-Bridge-Chocolate-10-uni.jpg?fit=600%2C600&ssl=1,
1548,0.0,,1.0,,Bolsa x 300 gr ,Galletas Dulces,No image,,1.0,1397.0,Galletas Bridge Fresa,0.0,,https://i0.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2020/04/7702011271440.jpg?fit=960%2C720&ssl=1,
1549,0.0,,1.0,,Bolsa x 300 gr ,Galletas Dulces,No image,,1.0,1398.0,Galletas Bridge Ron Pasas,0.0,,https://merkenlinea.com/wp-content/uploads/2020/07/Bridge-individual-ron-pasas-10-paquetes-300-g.png,
1550,0.0,,1.0,,Bolsa x 322 gr,Galletas Dulces,No image,,1.0,1399.0,Galletas Wafer Muu Max,3800.0,,https://colsubsidiogrocery.vtexassets.com/arquivos/ids/156542-800-450?width=800&height=450&aspect=true,
1551,0.0,,1.0,,Bolsa x 432 gr ,Galletas Dulces,No image,,1.0,1400.0,Galletas Wafer Muu Max,4600.0,,https://www.colombina.com/corporativo/includes/thumbnail.php?url=/config/img/files/3257.jpg&1,
1552,0.0,,1.0,,Bolsa x 240 gr,Galletas Dulces,No image,,1.0,1401.0,Galletas Wafer Italo Fresa ,0.0,,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcQ3vS8Ei_vfbrlK3B76xVCl3fK89qxX7CVB1w&usqp=CAU,
1553,0.0,,1.0,,Bolsa x 240 gr,Galletas Dulces,No image,,1.0,1402.0,Galletas Wafer Italo Naranja ,0.0,,https://supermercadocomunal.com/2241-large_default/galletas-italo-wafers-naranja-240-gr.jpg,
1554,0.0,,1.0,,Bolsa x 240 gr,Galletas Dulces,No image,,1.0,1403.0,Galletas Wafer Italo Vainilla,0.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/159909-1000-1000/7702117007875-1.jpg?v=636670251459500000,
1555,0.0,,1.0,,Bolsa x 240 gr,Galletas Dulces,No image,,1.0,1404.0,Galletas Wafer Italo Arequipe,3400.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/201095-1000-1000/7702117008452-1.jpg?v=636773657947800000,
1556,0.0,,1.0,,Bolsa x 176 gr ,Galletas Dulces,No image,,1.0,1405.0,Galleta Wafer Capri Fresa,2000.0,,https://supermercadocomunal.com/2177-large_default/galletas-capri-wafer-fresa-24-und-10-gr.jpg,
1557,0.0,,1.0,,Bolsa x 176 gr ,Galletas Dulces,No image,,1.0,1406.0,Galleta Wafer Capri Vainilla,2000.0,,https://www.proveoriente.com/wp-content/uploads/2019/01/885-1.jpg,
1558,0.0,,1.0,,Bolsa x 400 gr ,Galletas Dulces,No image,,1.0,1407.0,Galleta Wafer Cocosette,8800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/207043-1000-1000/7702024068310-20--201.jpg?v=636287519728230000,
1559,0.0,,1.0,,Bolsa x 160 gr,Galletas Dulces,No image,,1.0,1408.0,Galleta Wafer Nucita,2600.0,,https://colsubsidiogrocery.vtexassets.com/arquivos/ids/156533-800-450?width=800&height=450&aspect=true,
1560,0.0,,1.0,,Bolsa x 321 gr ,Galletas Dulces,No image,,1.0,1409.0,Galleta Tipo Leche Noel,3500.0,,https://exitocol.vtexassets.com/arquivos/ids/651690/Galletas-Tipo-Leche-X-321-gr-297887_a.jpg?v=637027006892100000,
1561,0.0,,1.0,,Bolsa x 440 gr ,Galletas Dulces,No image,,1.0,1410.0,Galletas Sultana,6200.0,,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images1001528.jpg,
1562,0.0,,1.0,,Bolsa x 220 gr ,Galletas Dulces,No image,,1.0,1411.0,Galletas Sultana,3800.0,,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images1001585.jpg,
1563,0.0,,1.0,,Bolsa x 200 gr ,Galletas Dulces,No image,,1.0,1412.0,Galletas Sodas,3600.0,,https://exitocol.vtexassets.com/arquivos/ids/2610084/Galletas-De-Soda-Noel-Taco-X-2-De-200-gr-176618_a.jpg?v=637303504678970000,
1564,0.0,,1.0,,Bolsa x 270 gr ,Galletas Saludables,No image,,1.0,1413.0,Galletas Tosh Miel,4900.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3398955-1000-1000/7702025186969.jpg?v=636887935479500000,
1565,0.0,,1.0,,Bolsa x 256 gr ,Galletas Saludables,No image,,1.0,1414.0,Galletas Tosh Fusion Cereales,4900.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/156589-750-750/7702025123445-1.jpg?v=636670238984130000,
1566,0.0,,1.0,,Bolsa x 243 gr ,Galletas Saludables,No image,,1.0,1415.0,Galletas Tosh Ajonjoli,4900.0,,https://mercaldas.vteximg.com.br/arquivos/ids/155919-400-400/54349.jpg?v=636885396464070000,
1567,0.0,,1.0,,Bolsa x 180 gr ,Galletas Saludables,No image,,1.0,1416.0,Galletas Tosh Avena Ajonjoli y Miel,6400.0,,,
1568,0.0,,1.0,,Bolsa x 180 gr ,Galletas Saludables,No image,,1.0,1417.0,Galletas Tosh Avena Manzana y Mani,6400.0,,,
1569,0.0,,1.0,,Bolsa x 180 gr ,Galletas Saludables,No image,,1.0,1418.0,Galletas Tosh Avena y Chocolate,6400.0,,,
1570,0.0,,1.0,,Bolsa x 144 gr ,Galletas Saludables,No image,,1.0,1419.0,Galletas Tosh Chocolate ,4800.0,,https://d50xhnwqnrbqk.cloudfront.net/images/bogota/super-ahorro/products/large/7702025100279.jpg,
1571,0.0,,1.0,,Bolsa x 148 gr ,Galletas Saludables,No image,,1.0,1420.0,Galletas Tosh Yogurt y Fresas,4800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177483-1000-1000/7702025125524-1.jpg?v=636117824397870000,
1572,0.0,,1.0,,Bolsa x 1448gr ,Galletas Saludables,No image,,1.0,1421.0,Galletas Tosh Mousse de Naranja,4800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3398957-1000-1000/7702025130795.jpg?v=636887935481230000,
1573,0.0,,1.0,,Bolsa x 144 gr ,Galletas Saludables,No image,,1.0,1422.0,Galletas Tosh Vainilla,4800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177459-750-750/7702025103362-1.jpg?v=636117824358270000,
1574,0.0,,1.0,,Paquete x 418 gr ,Galletas Saludables,No image,,1.0,1423.0,Galletas Tosh 4 Cereales,4900.0,,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images1017105.jpg,
1575,0.0,,1.0,,Paquete x 418 gr ,Galletas Saludables,No image,,1.0,1424.0,Galletas Tosh Miel ,4800.0,,https://images.jumpseller.com/store/don-merke/7051736/7702025140879.jpg?0,
1576,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1425.0,Plato Darnel 12 cm,0.0,,https://dulcerialamejor.com/wp-content/uploads/2020/05/platos-pandos-12-cm.jpg,
1577,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1426.0,Plato Darnel 15.5 cm,0.0,,https://exitocol.vtexassets.com/arquivos/ids/186760-800-auto?width=800&height=auto&aspect=true,
1578,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1427.0,Plato Darnel 18 cm,0.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/242628-1000-1000/7702458245202.jpg?v=636465426073500000,
1579,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1428.0,Plato Darnel 20 cm,0.0,,https://www.todoaseo.com/wp-content/uploads/2017/01/PLATO-ICOPOR-PANDO-26-DARNEL-X-20-REF-01933.jpg,
1580,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1429.0,Plato Darnel 23 cm,0.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/242627-1000-1000/7702458245301.jpg?v=636465426071200000,
1581,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1430.0,Plato Darnel 26 cm,0.0,,https://www.ofitienda.com.co/1196-large_default/platos-pandos-26-cm.jpg,
1582,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1431.0,Plato Darnel 5 oz,0.0,,https://supermercadocomunal.com/5459-large_default/plato-hondo-darnel-blanco-5-onz-20-u.jpg,
1583,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1432.0,Plato Darnel 12 oz,0.0,,https://www.ofitienda.com.co/1195-home_default/platos-hondos-12-onz.jpg,
1584,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1433.0,Plato Darnel 25 oz,0.0,,https://supermercadocomunal.com/2081-large_default/plato-hondo-darnel-25-onz-20-und.jpg,
1585,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1434.0,Plato Darnel 30 oz,0.0,,https://mercandoencasa.com.co/842-large_default/plato-espumado-hondo-30oz-darnel-x-20.jpg,
1586,0.0,,1.0,,Bolsa x 25 und,Desechables,No image,,1.0,1435.0,Vaso Tami 7 oz,0.0,,https://exitocol.vtexassets.com/arquivos/ids/662521-800-auto?width=800&height=auto&aspect=true,
1587,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1436.0,Vaso Darnel 4 oz,0.0,,https://supermercadocomunal.com/2186-large_default/vaso-darnel-icopor-4-onz-20-und.jpg,
1588,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1437.0,Vaso Darnel 6 oz,0.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/246247-1000-1000/7702458000023.jpg?v=636479917580200000,
1589,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1438.0,Contenedor Darnel 16 oz,0.0,,https://www.todoaseo.com/wp-content/uploads/2017/01/CONTENEDOR-16-OZ-DARNEL-CON-TAPA-X-20-REF-01939-e1499310175234.jpg,
1590,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1439.0,Contenedor Darnel 24 oz,0.0,,https://supermercadocomunal.com/7068-large_default/contenedor-darnel-24-onz.jpg,
1591,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1440.0,Portacomida Darnel J1,0.0,,https://www.mercapava.com.co/wp-content/uploads/importedmedia/blogmedia-147982.jpg,
1592,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1441.0,Portacomida Darnel J2,0.0,,https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/06/645667230331-600x600.jpg,
1593,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1442.0,Portacomida Darnel P1,0.0,,,
1594,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1443.0,Portacomida Darnel P3,0.0,,,
1595,0.0,,1.0,,Bolsa x 20 und,Desechables,No image,,1.0,1444.0,Portacomida Darnel C1,0.0,,,
1596,0.0,,1.0,,Bolsa x 100 und,Desechables,No image,,1.0,1445.0,Cuchara Tami,0.0,,https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/10/645667176523.jpg?time=1602017923,
1597,0.0,,1.0,,Bolsa x 100 und,Desechables,No image,,1.0,1446.0,Cuchara Tami,0.0,,,
1598,0.0,,1.0,,Bolsa x 100 und,Desechables,No image,,1.0,1447.0,Tenedor Tami,0.0,,https://aseoluz.com/wp-content/uploads/2017/08/645667176462.jpg,
1599,0.0,,1.0,,Bolsa x 100 und,Desechables,No image,,1.0,1448.0,Cuchillo Tami,0.0,,https://www.productosysuministros.com/web/upload/imagen/producto/producto_2574_1976847781_22330511.jpg,
1600,0.0,,1.0,,Bolsa x 100 und,Desechables,No image,,1.0,1449.0,Copa Darnel 1 oz,0.0,,https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/06/645667227812-600x450.jpg,
1601,0.0,,1.0,,Bolsa x 50 und,Desechables,1450_1.png,,1.0,1450.0,Vaso Tuc 7 oz,0.0,,https://www.productosysuministros.com/web/upload/imagen/producto/producto_1378_260245060_593011630.png,
1602,0.0,,1.0,,Bolsa x 50 und,Desechables,No image,,1.0,1451.0,Vaso Tuc 9 oz,0.0,,https://www.productosysuministros.com/web/upload/imagen/producto/producto_2580_1491696170_544848516.jpg,
1603,0.0,,1.0,,Bolsa x 50 und,Desechables,No image,,1.0,1452.0,Vaso Tuc 10 oz,0.0,,https://www.productosysuministros.com/web/upload/imagen/producto/producto_1626_589045475_991503253.jpg,
1604,0.0,,1.0,,Bolsa x 50 und,Desechables,No image,,1.0,1453.0,Vaso Tuc 12 oz,0.0,,https://www.todoaseo.com/wp-content/uploads/2018/04/05158-VASO-12-OZ-TUC-TRANS.-X-50.jpg,
1605,0.0,,1.0,,Bolsa x 52 und,Limpieza de Superficies,No image,,1.0,1454.0,Toalla de Cocina Familia Practi-Diarias,1600.0,,https://i1.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/07/toallas_cocina_practidiarioa_52.jpg?fit=600%2C600&ssl=1,
1606,0.0,,1.0,,Bolsa  x 44 und,Limpieza de Superficies,No image,,1.0,1455.0,Toalla de Cocina Familia AcolchaMax,3200.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/226901-1000-1000/7702026177355.jpg?v=636803313495930000,
1607,0.0,,1.0,,Bolsa  x 80 und,Limpieza de Superficies,No image,,1.0,1456.0,Toalla de Cocina Familia AcolchaMax,6600.0,,https://cdn.derematazo.com/wp-content/uploads/2019/08/Toallas-de-Cocina-Familia-AcolchaMAX-ExtraGrande-Decorada-de-80-Hojas-12474.jpg,
1608,0.0,,1.0,,Bolsa x 55 und,Limpieza de Superficies,No image,,1.0,1457.0,Paño Mult Absorbente Scott,1900.0,,https://supercarnes.com/wp-content/uploads/2020/06/20200623_080049_clipped_rev_2.jpeg,
1609,0.0,,1.0,,Bolsa x 45 und,Limpieza de Superficies,No image,,1.0,1458.0,Paño Mega Absorbente Scott,3600.0,,https://www.toccmarket.com/image/cache/catalog/HOGAR/Scott/Toallas%20Scott%20Mega%20Absorbente%20X%2045%20Toallas-1000x798.jpg,
1610,0.0,,1.0,,Bolsa x 58 und,Limpieza de Superficies,No image,,1.0,1459.0,Paño Reutilizable Scott Duramax,7400.0,,https://cdn1.totalcode.net/la14/product-zoom/es/toallas-de-cocina-scott-duramax-x-58-hojas-reutilizable-1.jpg,
1611,0.0,,1.0,,Bolsa x 3 und,Limpieza de Superficies,No image,,1.0,1460.0,Paño Reutilizable Scott Duramax,15600.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3502337-750-750/7702425802865.jpg?v=637245464816570000,
1612,0.0,,1.0,,Bolsa x 3 und,Limpieza de Superficies,No image,,1.0,1461.0,Paño Mega Absorbente Scott,7300.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/268656-750-750/7702425548466.jpg?v=637245464739000000,
1613,0.0,,1.0,,Bolsa x 2 und,Limpieza de Superficies,No image,,1.0,1462.0,Toalla de Cocina Familia Practi-Diarias,2800.0,,https://mercaldas.vteximg.com.br/arquivos/ids/189921-1000-1000/Toalla-Cocina-FAMILIA-Practidiaria-2Rol-X52Ho_111141.jpg?v=637255830140870000,
1614,0.0,,1.0,,Bolsa x 3 und,Limpieza de Superficies,No image,,1.0,1463.0,Toalla de Cocina Familia AcolchaMax,7600.0,,https://exitocol.vtexassets.com/arquivos/ids/2032513-800-auto?width=800&height=auto&aspect=true,
1615,0.0,,1.0,,Bolsa x 120 und,Limpieza de Superficies,No image,,1.0,1464.0,Toalla de Cocina Familia AcolchaMax,8600.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3475870-750-750/7702026062545-1.jpg?v=637145267682200000,
1616,0.0,,1.0,,Bolsa x 116 und,Limpieza de Superficies,No image,,1.0,1465.0,Paño Reutilizable Scott Duramax + Mega,13400.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3554821-750-750/7702425807747.jpg?v=637370713156870000,
1617,0.0,,1.0,,Bolsa x 130 und,Limpieza de Superficies,No image,,1.0,1466.0,Toalla Super Blanko,7900.0,,https://images.jumpseller.com/store/don-merke/5849034/7702518040198.jfif?0,
1618,0.0,,1.0,,Bolsa x 6 und,Bolsas de Basura,No image,,1.0,1467.0,Bolsa de Basura Unimercas Pequeña,1100.0,,,
1619,0.0,,1.0,,Bolsa x 6 und,Bolsas de Basura,No image,,1.0,1468.0,Bolsa de Basura Unimercas Mediana,1600.0,,,
1620,0.0,,1.0,,Bolsa x 6 und,Bolsas de Basura,No image,,1.0,1469.0,Bolsa de Basura Unimercas Grande,2300.0,,,
1621,0.0,,1.0,,Bolsa x 6 und,Bolsas de Basura,No image,,1.0,1470.0,Bolsa de Basura Unimercas Semi Industrial,3700.0,,,
1622,0.0,,1.0,,Bolsa x 6 und,Bolsas de Basura,No image,,1.0,1471.0,Bolsa de Basura Unimercas Industrial,3950.0,,,
1623,0.0,,1.0,,Bolsa x 6 und,Bolsas de Basura,No image,,1.0,1472.0,Bolsa de Basura Panzerita Jumbo,6200.0,,https://www.impresospanzzer.com/images/phocagallery/lineas/thumbs/phoca_thumb_l_panzeritajumbo.jpg,
1624,0.0,,1.0,,Bolsa x 18 und,Bolsas de Basura,No image,,1.0,1473.0,Bolsa de Basura Panzzer Punto Ecologico,5700.0,,,
1625,0.0,,1.0,,,Traperos/Escobas,No image,,1.0,1474.0,Recogedor Economico,2500.0,,https://www.cigmax.co/wp-content/uploads/2019/10/13030.jpg,
1626,0.0,,1.0,,,Traperos/Escobas,No image,,1.0,1475.0,Recogedor con Banda,3400.0,,https://cdn1.totalcode.net/easy/product-zoom/es/recogedor-no.2-con-mango-azul-2.jpg,
1627,0.0,,1.0,,,Traperos/Escobas,No image,,1.0,1476.0,Cepillo Lava Ropa Plancha,2950.0,,https://distrisolutionsds.com/187-home_default/cepillo-ropa-plancha.jpg,
1628,0.0,,1.0,,,Traperos/Escobas,No image,,1.0,1477.0,Escoba Super Dana,0.0,,https://www.kipclin.com/images/virtuemart/product/KIP-NEGR-EP9M6.jpg,
1629,0.0,,1.0,,,Traperos/Escobas,No image,,1.0,1478.0,Escoba Tipo Zulia Suave,0.0,,https://www.aldusaseo.com/images/stories/virtuemart/product/escoba-zulia-F1002182-aldus.jpg,
1630,0.0,,1.0,,,Traperos/Escobas,No image,,1.0,1479.0,Escoba Tipo Zulia Dura,4200.0,,https://www.aldusaseo.com/images/stories/virtuemart/product/zulia-dura-unicolor-F1002183-aldus.jpg,
1631,0.0,,1.0,,,Traperos/Escobas,No image,,1.0,1480.0,Escoba Tipo TR,5400.0,,https://improaseo.com.ec/images/com_hikashop/upload/escoba-tr.jpg,
1632,0.0,,1.0,,,Traperos/Escobas,No image,,1.0,1481.0,Chupas Color para Baño,3400.0,,https://aseoconsentido.com/wp-content/uploads/2019/08/Chupas-color-1.jpg,
1633,0.0,,1.0,,,Traperos/Escobas,No image,,1.0,1482.0,Cepillo con Base Tipo Lola,3900.0,,https://lasus.com.co/1413-home_default/cepillo-con-base-lola.jpg,
1634,0.0,,1.0,,,Traperos/Escobas,No image,,1.0,1483.0,Trapero Economico Ref 500,4900.0,,https://www.arglobalservice.com.co/wp-content/uploads/2017/05/TRRO1150.jpg,
1635,0.0,,1.0,,,Traperos/Escobas,No image,,1.0,1484.0,Trapero Economico Ref 800,0.0,,https://http2.mlstatic.com/trapero-de-algodon-D_NQ_NP_810519-MCO41534615365_042020-F.webp,
1636,0.0,,1.0,,,Traperos/Escobas,No image,,1.0,1485.0,Trapero Economico Ref 1000,6500.0,,https://http2.mlstatic.com/trapero-microfibra-blanco-D_NQ_NP_688952-MCO27837080454_072018-F.jpg,
1637,0.0,,1.0,,,Traperos/Escobas,No image,,1.0,1486.0,Trapero Bicolor Ref 1000,6500.0,,https://mistiendas.com.co/mistiendas/4831-home_default/trapero-ref-800-bicolor.jpg,
1638,0.0,,1.0,,,Traperos/Escobas,No image,,1.0,1487.0,Cepillo Lava Piso,2800.0,,https://www.aldusaseo.com/images/stories/virtuemart/product/resized/cepillo-para-pisos-decorado-O500233-aldus8_0x250.jpg,
1639,0.0,,1.0,,,Traperos/Escobas,No image,,1.0,1488.0,Cepillo Lava Carro,0.0,,https://www.aldusaseo.com/images/stories/virtuemart/product/cepillo-lavacarros-F933338-aldus.jpg,
1640,0.0,,1.0,,Bulto x 8 kg,Gatos,No image,,1.0,1489.0,Alimentos para Gatos Mirringo ,0.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3520605-750-750/7703090961079-1.jpg?v=637287897250770000,
1641,0.0,,1.0,,Bolsa x 1000gr,Gatos,No image,,1.0,1490.0,Alimentos para Gatos Mirringo ,6400.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3532655-750-750/7703090961017-1.jpg?v=637315662214930000,
1642,0.0,,1.0,,Bolsa x 500 gr ,Gatos,No image,,1.0,1491.0,Alimentos para Gatos Mirringo ,3500.0,,https://www.amercarya.com/wp-content/uploads/2019/02/Mirringo-Comida-Para-Gato-X-500-G-400x400.jpg,
1643,0.0,,1.0,,Bolsa x 500 gr ,Gatos,No image,,1.0,1492.0,Alimentos para Gatos Mirringo Gaticos,4200.0,,https://amigofiel.com.co/510-large_default/mirringo-gatitos.jpg,
1644,0.0,,1.0,,Bulto x 8 kg,Gatos,No image,,1.0,1493.0,Alimentos para Gatos Gatsy Carne ,0.0,,https://puppiscolombia.vteximg.com.br/arquivos/ids/158665-1000-1000/GATSY-CARNE-ARROZ-Y-MAIZ.jpg?v=637057167178600000,
1645,0.0,,1.0,,Bolsa x 500 gr ,Gatos,No image,,1.0,1494.0,Alimentos para Gatos Gatsy Carne ,4700.0,,https://www.supertienda.com.co/wp-content/uploads/2020/07/Gatsy-Carne-Arroz-Y-Maiz-X-500gr-300x300.jpg,
1646,0.0,,1.0,,Bolsa x 500 gr ,Gatos,No image,,1.0,1495.0,Alimentos para Gatos Gatsy Pescado,4700.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/232914-750-750/GatsyPescadoArrozEspinaca.jpg?v=636322875655430000,
1647,0.0,,1.0,,Bulto x 7 kg,Gatos,No image,,1.0,1496.0,Alimentos para Gatos Donkat,0.0,,https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/12/7702084057170-600x600.jpg,
1648,0.0,,1.0,,Bolsa x 1000 gr,Gatos,No image,,1.0,1497.0,Alimentos para Gatos Donkat,6450.0,,https://bodegaeltrebol.com/wp-content/uploads/2018/12/don-kat-1000.png,
1649,0.0,,1.0,,Bolsa x 500 gr ,Gatos,No image,,1.0,1498.0,Alimentos para Gatos Donkat,3300.0,,https://i2.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/03/donkat_adultos_500gr.jpg?fit=1000%2C1000&ssl=1,
1650,0.0,,1.0,,Bolsa x 1000 gr,Gatos,No image,,1.0,1499.0,Alimentos para Gatos Donkat Gatitos,6800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/234688-750-750/7702084057132-DONKAT-20GATICOS-201KG.jpg?v=636325386959370000,
1651,0.0,,1.0,,Bolsa x 500 gr ,Gatos,No image,,1.0,1500.0,Alimentos para Gatos Donkat Gatitos,3500.0,,https://ceba.com.co/wp-content/uploads/2018/05/donkat-gatitos.png,
1652,0.0,,1.0,,Bolsa x 1000 gr,Gatos,No image,,1.0,1501.0,Alimentos para Gatos Monello Salmon,15700.0,,https://sandycat.com.co/wp-content/uploads/2019/09/Monello-Salmon.jpg,
1653,0.0,,1.0,,Bolsa x 1000 gr,Gatos,No image,,1.0,1502.0,Alimentos para Gatos Monello Castrados,16900.0,,https://ceba.com.co/wp-content/uploads/2018/02/MNEAL19029.jpg,
1654,0.0,,1.0,,Bolsa x 1000 gr,Gatos,1503_1.png,,1.0,1503.0,Alimentos para Gatos Monello Gatitos,17300.0,,https://cdn.shopify.com/s/files/1/0070/7352/9920/products/PRODUCTO_4f94e3f0-1544-4445-874d-1f524c748c8a_1024x1024.png?v=1579633051,
1655,0.0,,1.0,,Bolsa x 500 gr ,Gatos,No image,,1.0,1504.0,Alimentos para Gatos Cat Chow Vida Sana,11100.0,,https://exitocol.vtexassets.com/arquivos/ids/2006869-800-auto?width=800&height=auto&aspect=true,
1656,0.0,,1.0,,Bolsa x 500 gr ,Gatos,No image,,1.0,1505.0,Alimentos para Gatos Cat Chow Adulto,10300.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/233455-750-750/7702521104832.jpg?v=636322877338830000,
