ID_PRODUCTO,ID,Nombre,Descripcion,Etiquetas,Precio,Cantidad,Cantidad,% Impuesto,Atributos,Sabor,URL FOTO,Foto 1,Foto 2,
88,4,Papas Yupi Rizadas,Bolsa x 110 gr,Snacks,3200,1,,0,Sabor,Pollo,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3531097-1000-1000/7703133088497.jpg?v=637310525666700000,papasyupirizadas884,,
88,5,Papas Yupi Rizadas,Bolsa x 110 gr,Snacks,3200,1,,0,Sabor,Limon,https://exitocol.vtexassets.com/arquivos/ids/1818147-800-auto?width=800&height=auto&aspect=true,papasyupirizadas885,,
89,1,Tosti Nacho Yupi ,Bolsa x 160 gr,Snacks,2700,1,,0,Sabor,Queso,https://exitocol.vtexassets.com/arquivos/ids/1818153-800-auto?width=800&height=auto&aspect=true,tostinachoyupi891,,
90,1,Tocinetas Fred Yupi ,Bolsa x 100 gr,Snacks,3300,1,,0,Sabor,Original,https://metrocolombiafood.vteximg.com.br/arquivos/ids/278588-1000-1000/7703133007283.jpg?v=637310528525400000,tocinetasfredyupi901,,
91,1,Papas Chefrito Fritas,Bolsa x 138 gr,Snacks,2900,1,,0,Sabor,Pollo,,,,
92,1,Trocipollo Chefrito ,Bolsa x 156 gr,Snacks,2700,1,,0,Sabor,Pollo,,,,
93,1,Palokitos Chefrito ,Bolsa x 130 gr,Snacks,2700,1,,0,Sabor,Limon,https://cdn.derematazo.com/wp-content/uploads/2019/08/Palitos-Palokitos-limon-x-130-g-69547.jpg,palokitoschefrito931,,
94,1,Tocinetas Chefrito,Bolsa x 40 gr,Snacks,1600,1,,0,Sabor,Original,https://merkeygane.com/1923-home_default/tocineta.jpg,tocinetaschefrito941,,
95,1,Mortadela Zenu,Bolsa x 250 ,Embutidos,4300,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515151-1000-1000/7701101270059-1.jpg?v=637279379684170000,mortadelazenu951,,
96,1,Mortadela Zenu,Bolsa x 450 ,Embutidos,6800,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515154-1000-1000/7701101270349-1.jpg?v=637279379697970000,mortadelazenu961,,
97,1,Mortadela Zenu Pollo,Bolsa x 250 ,Embutidos,4300,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/1964434/Mortadela-Pollo-X-250g-245125_b.png?v=637258602142030000,mortadelazenupollo971,,
98,1,Mortadela Zenu Pollo,Bolsa x 450 ,Embutidos,6900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515153-1000-1000/7701101270332-1.jpg?v=637279379696530000,mortadelazenupollo981,,
99,1,Mortadela Rica,Bolsa x 250 ,Embutidos,0,1,,0,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/273476-1000-1000/7702398001401-1.jpg?v=637280281908130000,mortadelarica991,,
100,1,Mortadela Rica,Bolsa x 450 ,Embutidos,5400,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515457-750-750/7702398001449-1.jpg?v=637280282213170000,mortadelarica1001,,
101,1,Mortadela Rica Pollo,Bolsa x 250 ,Embutidos,4300,1,,0,,,https://mk0mercasmart8va0b4r.kinstacdn.com/wp-content/uploads/2020/06/7702398001661_H1C1-1-MORTADELA-RICA-POLLO-X-250.jpg,mortadelaricapollo1011,,
102,1,Jamon Zenu,Bolsa x 230,Embutidos,6400,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515155-750-750/7701101280638-1.jpg?v=637279379703730000,jamonzenu1021,,
103,1,Jamon Zenu,Bolsa x 450 ,Embutidos,10400,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515157-750-750/7701101280645-1.jpg?v=637279379720170000,jamonzenu1031,,
104,1,Jamon Rica,Bolsa x 230,Embutidos,5600,1,,0,,,https://mk0mercasmart8va0b4r.kinstacdn.com/wp-content/uploads/2020/06/7702398017877_H1C1JAMON-IDEAL-X-230.jpg,jamonrica1041,,
105,1,Jamon Rica,Bolsa x 400 ,Embutidos,7500,1,,0,,,https://mercaldas.vteximg.com.br/arquivos/ids/187364-400-400/Jamon-RICA-ideal-x400-g.jpg?v=637141071050670000,jamonrica1051,,
106,1,Jamon Pietran,Bolsa x 230,Embutidos,7900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3516939-1000-1000/7701101356098-1.jpg?v=637285313006770000,jamonpietran1061,,
107,1,Jamon Pietran,Bolsa x 431,Embutidos,13800,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3534241-1000-1000/7701101358542.jpg?v=637321696275630000,jamonpietran1071,,
108,1,Salchicha Tradicional Zenu,Bolsa x 225,Embutidos,4500,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515145-1000-1000/7701101261071-1.jpg?v=637279379656200000,salchichatradicionalzenu1081,,
109,1,Salchicha Zenu Perro Caliente,Bolsa x 240 ,Embutidos,5200,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515150-750-750/7701101261521-1.jpg?v=637279379677130000,salchichazenuperrocaliente1091,,
110,1,Salchicha Zenu Perro Caliente,Bolsa x 480 ,Embutidos,9600,1,,0,,,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images1012343.jpg,salchichazenuperrocaliente1101,,
111,1,Salchicha Rica ,Bolsa x 230 ,Embutidos,4100,1,,0,,,https://mk0mercasmart8va0b4r.kinstacdn.com/wp-content/uploads/2020/06/7702398027425-1-7.jpg,salchicharica1111,,
112,1,Salchicha Rica ,Bolsa x 500,Embutidos,6500,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515473-1000-1000/7702398027432-1.jpg?v=637280282262030000,salchicharica1121,,
113,1,Salchicha Rica Llanera,Bolsa x 500,Embutidos,9200,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515473-1000-1000/7702398027432-1.jpg?v=637280282262030000,salchicharicallanera1131,,
114,1,Salchicha Ranchera,Bolsa x 230,Embutidos,8100,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515446-750-750/7701101247273-1.jpg?v=637280282176130000,salchicharanchera1141,,
115,1,Salchicha Ranchera,Bolsa x 480 ,Embutidos,14900,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/1975588/Salchicha-Ranchera-X-480-G-1047205_b.png?v=637259075909300000,salchicharanchera1151,,
116,1,Salchichon Zenu Cervecero ,Barra x 900,Embutidos,14200,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515127-1000-1000/7701101246894-1.jpg?v=637279379579500000,salchichonzenucervecero1161,,
117,1,Salchichon Zenu Tradicional,Bolsa x 225,Embutidos,3900,1,,0,,,https://admin.consumo.com.co/backend/admin/backend/web/archivosDelCliente/items/images/Carnes-Frescas-Procesadas-y-Congeladas-Carnes-Frias-SALCHICHON-ZENU-X-225-GR-TRADICIONAL-113820200606233301.jpg,salchichonzenutradicional1171,,
118,1,Salchichon Zenu Pollo,Bolsa x 250,Embutidos,3400,1,,0,,,https://supermercadocomunal.com/557-large_default/salchichon-zenu-brost-250-gr.jpg,salchichonzenupollo1181,,
119,1,Chorizo Zenu Ternera,Bolsa x 235,Embutidos,5900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515172-750-750/7701101357231-1.jpg?v=637279379819400000,chorizozenuternera1191,,
120,1,Chorizo Rica ,Bolsa x 400,Embutidos,7400,1,,0,,,https://i2.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/06/chorizo_rica_400gr.jpg?fit=700%2C700&ssl=1,chorizorica1201,,
121,1,Chorizo Rica ,Bolsa x 165,Embutidos,3300,1,,0,,,https://i1.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/10/chorizo_rica_165gr.jpg?fit=600%2C600&ssl=1,chorizorica1211,,
122,1,Rollo Carne Rica,Bolsa x 450 ,Embutidos,6900,1,,0,,,https://www.rica.com.co/wp-content/uploads/2017/08/Producto16.png,rollocarnerica1221,,
123,1,Hamburguesa Ranchera ,Bolsa x 130,Embutidos,3500,1,,0,,,https://mistiendas.com.co/plazaoeste/1181-large_default/hamburguesa-ranchera-x130.jpg,hamburguesaranchera1231,,
124,1,Jamon Seleccionado Colanta,Bolsa x 250,Embutidos,5300,1,,0,,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702129075251.jpg,jamonseleccionadocolanta1241,,
125,1,Jamon Seleccionado Colanta,Bolsa x 500,Embutidos,9900,1,,0,,,https://colanta.com/sabe-mas/wp-content/uploads/2019/11/jamon-seleccionado-500-g_1000x1000.png,jamonseleccionadocolanta1251,,
126,1,Morcilla Colanta,Bolsa x 250,Embutidos,3400,1,,0,,,https://vaquitaexpress.com.co/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7702129072823.jpg,morcillacolanta1261,,
127,1,Morcilla Colanta,Bolsa x 500,Embutidos,6400,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3485044-1000-1000/7702129072809.jpg?v=637179144028930000,morcillacolanta1271,,
128,1,Salchicha Colanta,Bolsa x 250,Embutidos,3800,1,,0,,,https://mistiendas.com.co/nuevo-milenio/3481-medium_default/chorizo-fricar-x6-ternera.jpg,,,
129,1,Salchicha Colanta,Bolsa x 500,Embutidos,7100,1,,0,,,https://colanta.com/sabe-mas/wp-content/uploads/2019/11/salchicha-seleccionada-500-g_1000x1000.png,salchichacolanta1291,,
130,1,Salchicha Colanta XL,Bolsa x 400,Embutidos,4900,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/1994125-800-auto?width=800&height=auto&aspect=true,salchichacolantaxl1301,,
131,1,Chorizo Colanta Ternera,Bolsa x 250,Embutidos,5600,1,,0,,,https://images.jumpseller.com/store/mercappdos/4164236/montefrio021.jpg?0,chorizocolantaternera1311,,
132,1,Chorizo Colanta Ternera,Bolsa x 500,Embutidos,10400,1,,0,,,https://colanta.com/sabe-mas/wp-content/uploads/2019/11/chorizo-con-ternera-500-g_1000x1000.png,chorizocolantaternera1321,,
133,1,Chorizo Colanta Santarrosano,Bolsa x 250,Embutidos,5500,1,,0,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/167610-1000-1000/7702129072564-1.jpg?v=636671030144470000,chorizocolantasantarrosano1331,,
134,1,Chorizo Colanta Santarrosano,Bolsa x 500,Embutidos,11200,1,,0,,,https://colanta.com/sabe-mas/wp-content/uploads/2019/11/chorizo-santarrosano-500-g_1000x1000.png,chorizocolantasantarrosano1341,,
135,1,Chorizo Colanta Campeisno,Bolsa x 250,Embutidos,5300,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3323040-1000-1000/7702129072342-1.jpg?v=636670897053430000,chorizocolantacampeisno1351,,
136,1,Chorizo Colanta Campeisno,Bolsa x 500,Embutidos,9900,1,,0,,,https://colanta.com/sabe-mas/wp-content/uploads/2019/11/chorizo-campesino-500-g_1000x1000.png,chorizocolantacampeisno1361,,
137,1,Tocineta Colanta ,Bolsa x 150 ,Embutidos,6600,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/1992370/TOCINETA-35898_a.png?v=637261651221770000,tocinetacolanta1371,,
138,1,Hamburguesa Colanta ,Bolsa x 500 ,Embutidos,8500,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3490343-1000-1000/7702129076531.jpg?v=637200604393700000,hamburguesacolanta1381,,
139,1,Mortadela La Esperanza ,Bolsa x 250,Embutidos,3400,1,,0,,,,,,
140,1,Mortadela La Esperanza ,Bolsa x 500,Embutidos,5800,1,,0,,,,,,
141,1,Jamon La Esperanza,Bolsa x 250,Embutidos,4700,1,,0,,,,,,
142,1,Jamon La Esperanza,Bolsa x 500,Embutidos,7500,1,,0,,,,,,
143,1,Hamburguesa La Esperanza,Bolsa x 450 ,Embutidos,8100,1,,0,Sabor,Res ,http://www.petunia.com.co/wp-content/uploads/2016/01/HAMBURGUESA-LA-ESPERANZA-DE-RES-X-5-UNIDADES.jpg,hamburguesalaesperanza1431,,
143,2,Hamburguesa La Esperanza,Bolsa x 450 ,Embutidos,8100,1,,0,Sabor,Pollo,https://d50xhnwqnrbqk.cloudfront.net/images/products/app/Hamburguesa-pollo.jpg,hamburguesalaesperanza1432,,
144,1,Salchicha La Esperanza Mini Manguera,Bolsa x 480 ,Embutidos,4200,1,,0,,,https://d50xhnwqnrbqk.cloudfront.net/images/products/app/salchicha.jpg,salchichalaesperanzaminimanguera1441,,
145,1,Salchicha La Esperanza Perro Caliente,Bolsa x 500,Embutidos,7200,1,,0,,,,,,
146,1,Chorizo La Esperanza Mexicano,Bolsa x 500,Embutidos,9600,1,,0,,,https://d50xhnwqnrbqk.cloudfront.net/images/products/app/Chorizo-mexicano.jpg,chorizolaesperanzamexicano1461,,
147,1,Chorizo La Esperanza Coctel,Bolsa x 250,Embutidos,5900,1,,0,,,https://d50xhnwqnrbqk.cloudfront.net/images/products/app/Chorizo-coctel.jpg,chorizolaesperanzacoctel1471,,
148,1,Tocineta La Esperanza ,Bolsa x 150,Embutidos,3800,1,,0,,,https://s.cornershopapp.com/product-images/1367291.jpg?versionId=A5oVBQDsQWUESWDFQzGUTU43ohrFwZkF,tocinetalaesperanza1481,,
149,1,Arepas Don Felipe Pequeñas,Bolsa x 350 gr,Arepas,1600,1,,0,,,,,,
150,1,Arepas Don Felipe Cafeteras,Bolsa x 480 gr,Arepas,2000,1,,0,,,,,,
151,1,Arepas Don Felipe Plancha ,Bolsa x 730 gr,Arepas,3000,1,,0,,,,,,
152,1,Arepas Don Felipe Medianas Queso,Bolsa x 380 gr,Arepas,2800,1,,0,,,,,,
153,1,Arepas Don Felipe Plancha  Queso,Bolsa x 350 gr,Arepas,2800,1,,0,,,,,,
154,1,Arepas Don Felipe Rellenas de Queso,Bolsa x 800 gr,Arepas,4300,1,,0,,,,,,
155,1,Arepas Don Felipe Chocolo,Bolsa x 330 gr,Arepas,2000,1,,0,,,,,,
156,1,Huevos Tipo A,Cubeta x 30 ,Huevos,7600,1,,0,,,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/HUEVOSA30-800x800.jpg,huevostipoa1561,,
156,2,Huevos Tipo AA,Cubeta x 30 ,Huevos,8900,1,,0,,,https://esenserio.com/wp-content/uploads/2020/04/carton30huevos.jpg,huevostipoaa1562,,
156,3,Huevos Extra,Cubeta x 30 ,Huevos,9900,1,,0,,,https://quoagro.com/wp-content/uploads/2020/07/Huevos30.jpg,huevosextra1563,,
157,1,Queso El Potal Tajado,Bolsa x 480 gr,Quesos,8100,1,,0,,,,,,
158,1,Queso El Potal Tajado,Bolsa x 240 gr,Quesos,4200,1,,0,,,,,,
159,1,Queso El Portal Entero,Bolsa x 480 gr,Quesos,8100,1,,0,,,,,,
160,1,Queso El Portal Entero,Bolsa x 240 gr,Quesos,4100,1,,0,,,,,,
161,1,Queso MilkChefs Campesino ,Bolsa x 250 gr,Quesos,4100,1,,0,,,,,,
162,1,Queso Lactimuu Entero ,Bolsa x 1.250 gr,Quesos,18500,1,,0,,,,,,
163,1,Queso Lactimuu Entero ,Bolsa x 400 gr,Quesos,6800,1,,0,,,,,,
164,1,Queso Lactimuu Entero ,Bolsa x 240 gr,Quesos,4500,1,,0,,,,,,
165,1,Queso Lactimuu Tajado,Bolsa x 500 gr,Quesos,7950,1,,0,,,,,,
166,1,Queso Lactimuu Tajado,Bolsa x 240 gr,Quesos,4500,1,,0,,,,,,
167,1,Queso Alpina Campesino ,Bolsa x 250 gr,Quesos,6700,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496898-1000-1000/7702001016068.jpg?v=637230820119430000,quesoalpinacampesino1671,,
168,1,Queso Alpina Mozarella Entero,Bolsa x 250 gr,Quesos,7400,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496900-750-750/7702001015603.jpg?v=637230820128030000,quesoalpinamozarellaentero1681,,
169,1,Queso Alpina Parmesano ,Bolsa x 100 gr,Quesos,8000,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496908-1000-1000/7702001012053.jpg?v=637230820156500000,quesoalpinaparmesano1691,,
170,1,Queso Alpina Parmesano ,Bolsa x 40 gr,Quesos,3200,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496909-1000-1000/7702001012022.jpg?v=637230820157130000,quesoalpinaparmesano1701,,
171,1,Quesito Alpina Entero,Tarro x 375 gr,Quesos,6300,1,,0,,,https://www.dumbomania.com/wp-content/uploads/2019/04/Alpina-quesito.jpg,quesitoalpinaentero1711,,
172,1,Quesito Alpina Entero,Tarro x 185 gr,Quesos,3500,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496674-750-750/7702001133611.jpg?v=637230819237870000,quesitoalpinaentero1721,,
173,1,Queso Alpina Sabana Tajado,Bolsa x 240 gr,Quesos,12200,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496687-750-750/7702001121731.jpg?v=637230819294200000,quesoalpinasabanatajado1731,,
174,1,Queso Alpina Mozarella Tajado,Bolsa x 240 gr,Quesos,8500,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496685-750-750/7702001121755.jpg?v=637230819284500000,quesoalpinamozarellatajado1741,,
175,1,Queso Alpina Finesse Tajado,Bolsa x 239 gr,Quesos,9800,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496683-1000-1000/7702001121779.jpg?v=637230819273070000,quesoalpinafinessetajado1751,,
176,1,Queso Colanta Mozzarella Tajado,Bolsa x 250 gr,Quesos,6900,1,,0,,,https://colanta.com/sabe-mas/wp-content/uploads/2019/01/mozzarella-tajado-250g.jpg,quesocolantamozzarellatajado1761,,
177,1,Queso Colanta Mozzarella Entero,Bolsa x 250 g,Quesos,6900,1,,0,,,https://vaquitaexpress.com.co/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7702129020350.jpg,,,
178,1,Queso Para Untar Alpina ,Tarro x 200 gr,Quesos,4000,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496912-750-750/7702001011308.jpg?v=637230820175270000,quesoparauntaralpina1781,,
179,1,Queso Para Untar Alpina ,Tarro x 380 gr,Quesos,6300,1,,0,,,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images2000456.jpg,quesoparauntaralpina1791,,
180,1,Queso Para Untar Colanta ,Tarro x 400 gr,Quesos,6100,1,,0,,,https://cdn.totalcode.com/la14/product-zoom/es/queso-crema-colanta-x-400g-1.jpg,quesoparauntarcolanta1801,,
181,1,Queso Para Untar Colanta ,Tarro x 230 gr,Quesos,3700,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/160789-1000-1000/7702129025201-281-29.jpg?v=636106927528370000,quesoparauntarcolanta1811,,
182,1,Margatina La Fina ,Barra x 250,Margarinas,2900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/199793-1000-1000/7702161002000.jpg?v=636258709800700000,margatinalafina1821,,
183,1,Margatina La Fina ,Barra x 500,Margarinas,5900,1,,0,,,https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/07/7702161003007-600x600.jpg,margatinalafina1831,,
184,1,Maragarina Dagusto,Barra x 250,Margarinas,2700,1,,0,,,https://s3.us-east-2.amazonaws.com/iyata-eldivino/productos/W8vBKZJPRD.jpg,maragarinadagusto1841,,
185,1,Maragarina Dagusto,Barra x 500,Margarinas,5100,1,,0,,,https://mundohuevo.com/wp-content/uploads/2020/07/margarina_dagusto_500_gr.jpg,maragarinadagusto1851,,
186,1,Maragarina Rama,Barra x 250,Margarinas,3900,1,,0,,,https://images.rappi.com/products/797394-1575388251429.png?d=500x500&e=webp,maragarinarama1861,,
187,1,Maragarina La Buena,Barra x 250,Margarinas,2900,1,,0,,,https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/04/7702116000297-600x600.jpg,maragarinalabuena1871,,
188,1,Maragarina La Buena,Barra x 500,Margarinas,5500,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3498984-1000-1000/7702116000303.jpg?v=637237136332300000,maragarinalabuena1881,,
189,1,Maragarina La Buena Cremosa,Barra x 250,Margarinas,2900,1,,0,,,https://mercaldas.vteximg.com.br/arquivos/ids/185032-1000-1000/Margarina-cremosaLA-BUENA-x250-g.jpg?v=637026905462830000,maragarinalabuenacremosa1891,,
190,1,Mantequilla La Fina,Vaso x 250,Mantequilla,4600,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496405-1000-1000/7702161002031.jpg?v=637230091293530000,mantequillalafina1901,,
191,1,Mantequilla Rama,Vaso x 250,Mantequilla,4900,1,,0,,,https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Lacteos-y-refrigerados-Mantequillas-y-margarinas-Margarina-Rama-Baja-en-Sal-x-250-g-955920200629125806.jpg,mantequillarama1911,,
192,1,Mantequilla Rama Liviana,Vaso x 250,Mantequilla,3600,1,,0,,,https://i0.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/04/rama_liviana_x250gr.jpg?fit=1000%2C1000&ssl=1,mantequillaramaliviana1921,,
193,1,Mantequilla Alpina con Sal,Barra x 125,Mantequilla,4800,1,,0,,,https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Lacteos-y-refrigerados-Mantequillas-y-margarinas-Mantequilla-Alpina-con-Sal-x-125-g-969020200629125802.jpg,mantequillaalpinaconsal1931,,
193,2,Mantequilla Alpina sin Sal,Barra x 125,Mantequilla,4800,1,,0,,,https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Lacteos-y-refrigerados-Mantequillas-y-margarinas-Mantequilla-Alpina-sin-Sal-x-125-g-969420200629125802.jpg,mantequillaalpinasinsal1932,,
194,1,Mantequilla Campi Paisa ,Vaso x 250,Mantequilla,4800,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3498975-1000-1000/7702109007432.jpg?v=637237128342000000,mantequillacampipaisa1941,,
194,2,Mantequilla Campi con Sal,Vaso x 250,Mantequilla,4800,1,,0,,,https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Lacteos-y-refrigerados-Mantequillas-y-margarinas-Margarina-Campi-con-Sal-x-250-g-1011420200629125804.jpg,mantequillacampiconsal1942,,
194,3,Mantequilla Campi Sal Marina,Vaso x 250,Mantequilla,4800,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3493295-750-750/7702141007728.jpg?v=637217822895870000,mantequillacampisalmarina1943,,
195,1,Mantequilla Campi Paisa ,Vaso x 500 ,Mantequilla,9100,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/2031601-800-auto?width=800&height=auto&aspect=true,mantequillacampipaisa1951,,
195,2,Mantequilla Campi con Sal,Vaso x 500 ,Mantequilla,9100,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/2031593/Mantequilla-Esparcible-Con-Sal-X-500-gr-102611_a.jpg?v=637267930725830000,mantequillacampiconsal1952,,
196,1,Mantequilla Campi Light,Vaso x 500 ,Mantequilla,9800,1,,0,,,https://campi.com.co/wp-content/uploads/2020/03/Tarrina-LIGHT.png,mantequillacampilight1961,,
197,1,Crema de Leche Alqueria,Bolsa x 200,Crema de Leche,2600,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/1978426-800-auto?width=800&height=auto&aspect=true,cremadelechealqueria1971,,
197,2,Crema de Leche Alqueria Libre,Bolsa x 200,Crema de Leche,2600,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3509436-1000-1000/7702177020012.jpg?v=637268855826800000,cremadelechealquerialibre1972,,
198,1,Crema de Leche Alqueria,Bolsa x 450,Crema de Leche,5200,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3509435-1000-1000/7702177020029.jpg?v=637268855817270000,cremadelechealqueria1981,,
199,1,Crema de Leche Alqueria,Bolsa x 900,Crema de Leche,9900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3509431-1000-1000/7702177009123.jpg?v=637268855803970000,cremadelechealqueria1991,,
200,1,Kumis Alpina ,Botella x 1000 gr,Kumis,9000,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496802-1000-1000/7702001048113.jpg?v=637230819733070000,kumisalpina2001,,
201,1,Kumis Alpina ,Bolsa x 1000 gr,Kumis,5700,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496803-750-750/7702001048106.jpg?v=637230819734500000,kumisalpina2011,,
202,1,Kumis Alpina ,Vaso x 200 gr,Kumis,2400,1,,0,,,https://content-us-7.content-cms.com//1285e1d2-5151-4eab-9da2-775291879cb9/dxresources/8149/8149c624-d78b-4fca-bd32-0452eb25bdfb.png,kumisalpina2021,,
203,1,Kumis Lacteos Superior ,Bolsa x 1000 gr,Kumis,4350,1,,0,,,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/kumis-bolsa-1000g.jpg,kumislacteossuperior2031,,
204,1,Kumis Lacteos Superior ,Pack x 5 ,Kumis,4600,1,,0,,,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/Kumis-Vaso-Pack-x-5-NVO.jpg,kumislacteossuperior2041,,
205,1,Yogurt Lacteos Superior,Bolsa x 1000 gr,Yogurt,4350,1,,0,Sabor,Mora ,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/litromora.jpg,yogurtlacteossuperior2051,,
205,2,Yogurt Lacteos Superior,Bolsa x 1000 gr,Yogurt,4350,1,,0,Sabor,Fresa,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/Lacteos-Superior-Yogurt-Fresa-1L.jpg,yogurtlacteossuperior2052,,
205,3,Yogurt Lacteos Superior,Bolsa x 1000 gr,Yogurt,4350,1,,0,Sabor,Melocoton,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/Yogurt-bolsa-melocoton-800x800.jpg,yogurtlacteossuperior2053,,
206,1,Yogurt Lacteos Superior,Botella x 4000,Yogurt,19900,1,,0,Sabor,Mora ,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3322973-1000-1000/7702298008388-1.jpg?v=636670896851570000,yogurtlacteossuperior2061,,
