,% Impuesto,Atributos,Cantidad,Cantidad.1,Descripcion,Etiquetas,Foto 1,Foto 2,Foto 3,ID,ID_PRODUCTO,Nombre,Precio,Sabor,URL FOTO
375,,,1.0,,Pack x 6 ,Jugos,No image,,,1.0,270.0,Hit surtido,5200.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171521-512-512/7702090031584-20-282-29.jpg?v=636111275200570000
376,,Sabor,1.0,,Caja x 1 lt,Jugos,No image,,,1.0,271.0,Jugo Fruto Alpina,4600.0,manzana ,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images2000519.jpg
377,,Sabor,1.0,,Caja x 1 lt,Jugos,No image,,,2.0,271.0,Jugo Fruto Alpina,4600.0,pera ,https://cdn.derematazo.com/wp-content/uploads/2019/08/Nectar-pera-alpina-x-1000-ml-13757.jpg
378,,Sabor,1.0,,Caja x 1 lt,Jugos,No image,,,3.0,271.0,Jugo Fruto Alpina,4600.0,durazno,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496877-750-750/7702001023523.jpg?v=637230820035330000
379,,,1.0,,Botella x 1 lt,Jugos,tangelocitrusalqueria2721.png,,,1.0,272.0,Tangelo Citrus Alqueria,2300.0,,https://www.alqueria.com.co/wp-content/uploads/2017/10/Tangelo-Botella-286-ml.png
380,,,1.0,,Botella x 2 lt,Jugos,No image,,,1.0,273.0,Tangelo Citrus Alqueria,3900.0,,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/Tangelo-Citrux.jpg
381,,,1.0,,Botella x 380,Energizantes,No image,,,1.0,274.0,Vive 100,2000.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/189904-1000-1000/7702354934361-1.jpg?v=636162021408970000
382,,,1.0,,Botella x 380,Energizantes,No image,,,2.0,274.0,Vive 100,2000.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/1447963-1000-1000/7702354944193-1.jpg?v=636494646886270000
383,,,1.0,,Botella x 380,Energizantes,No image,,,3.0,274.0,Vive 100,2000.0,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702354941567.jpg
384,,,1.0,,Botella x 380,Energizantes,No image,,,4.0,274.0,Vive 100,2000.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/169394-750-750/7702354939984-1.jpg?v=636674235585700000
385,,,1.0,,Botella x 1000,Energizantes,No image,,,1.0,275.0,Vive 100,0.0,,https://web.superboom.net/web/image/product.template/15861/image
386,,,1.0,,Lata,Energizantes,redbull2761.png,,,1.0,276.0,Red Bull,0.0,,https://www.nuevabotella.com.co/wp-content/uploads/2018/01/red-bull.png
387,,,1.0,,Pack x 4 ,Energizantes,No image,,,1.0,277.0,Red Bull,0.0,,https://www.24hoursalcoholdelivery.co.uk/wp-content/uploads/2018/12/cts-3.jpg
388,,,1.0,,Lata,Energizantes,No image,,,1.0,278.0,Monster Energy,5300.0,,https://www.chedraui.com.mx/medias/70847003656-00-CH1200Wx1200H?context=bWFzdGVyfHJvb3R8MTIxODg0fGltYWdlL2pwZWd8aGM2L2hhYS8xMDIyMzQwMjY4MDM1MC5qcGd8MzZiY2Q0OWUxMGJkYjRjMWY0YmQxZWM5MmQzOTBiYzIyYjM1MGI1MDUwNzFlNjM3NDIzMDNkZTExYmE0MDYyMg
389,,,1.0,,Botella x 1 lt,Energizantes,No image,,,1.0,279.0,Speed,2000.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3531652-1000-1000/7702090050974.jpg?v=637312039782170000
390,,Sabor,1.0,,Botella x 500 ,Bebidas Hidratantes,No image,,,1.0,280.0,Gatorade ,2700.0,maracuya,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/234262-750-750/7702192224051-1.jpg?v=636323520383500000
391,,Sabor,1.0,,Botella x 500 ,Bebidas Hidratantes,No image,,,2.0,280.0,Gatorade ,2700.0,frutas tropicales,https://www.licoresmundiales.com/pub/media/catalog/product/cache/6d1a366ec4c28c9c58646a10a644e322/g/a/gatorade_frutas_tropicales_3.jpg
392,,Sabor,1.0,,Botella x 500 ,Bebidas Hidratantes,No image,,,3.0,280.0,Gatorade ,2700.0,mandarina,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171667-1000-1000/7702192218050-20-281-29.jpg?v=636111275492100000
393,,Sabor,1.0,,Botella x 591,Bebidas Hidratantes,No image,,,1.0,281.0,Gatorade ,3200.0,mandarina ,https://www.chopinmol.com/22659-large_default/bebida-rehidratante-naranja-600ml-gatorade.jpg
394,,Sabor,1.0,,Botella x 591,Bebidas Hidratantes,No image,,,2.0,281.0,Gatorade ,3200.0,frutas tropicales,https://mercaldas.vteximg.com.br/arquivos/ids/157465-1300-1300/13140.jpg?v=636918829708400000
395,,Sabor,1.0,,Botella x 1 lt,Bebidas Hidratantes,No image,,,1.0,282.0,Gatorade ,4100.0,mandarina,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206760-750-750/7702192418030-1.jpg?v=636287519353270000
396,,Sabor,1.0,,Botella x 1 lt,Bebidas Hidratantes,No image,,,2.0,282.0,Gatorade ,4100.0,frutas tropicales,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206763-750-750/7702192418047-20-1.jpg?v=636287519353600000
397,,,1.0,,Pack x 3 ,Bebidas Hidratantes,No image,,,1.0,283.0,Gatorade Promo,6900.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/200141-1000-1000/7702090030808.jpg?v=636262153208400000
398,,,1.0,,Botella x 420,Bebidas Hidratantes,No image,,,1.0,284.0,Saviloe,3000.0,,https://images.jumpseller.com/store/fanero/4931903/SAVILOEX420MLX24U.jpg?1587075120
399,,Sabor,1.0,,Botella x 540 ,Bebidas Hidratantes,No image,,,1.0,285.0,Zen Bebida gasificada,2000.0,Frutos rojos,https://metrocolombiafood.vteximg.com.br/arquivos/ids/244507-1000-1000/Frutos-Rojos-_-Flor-de-Jamaica-540ML--2.jpg?v=637033804435900000
400,,Sabor,1.0,,Botella x 540 ,Bebidas Hidratantes,No image,,,2.0,285.0,Zen Bebida gasificada,2000.0,Hierbabuena,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3455234-1000-1000/7702354946685-1--1-.jpg?v=637030529615900000
401,,,1.0,,Pack x 2,Bebidas Hidratantes,No image,,,1.0,286.0,Squash Promo,2600.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/241753-1000-1000/7702090029994-1.jpg?v=636462711520130000
402,,,1.0,,Botella x 2 lt,Gaseosas,No image,,,1.0,287.0,Gaseosa Postobon Pepsi,3000.0,,https://i0.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2020/04/IMG_0083.jpg?fit=898%2C1120&ssl=1
403,,,1.0,,Botella x 2 lt,Gaseosas,No image,,,1.0,288.0,Gaseosa Postobon Naranja,3000.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/200144-1000-1000/7702090029529.jpg?v=636262153209600000
404,,,1.0,,Botella x 2 lt,Gaseosas,No image,,,1.0,289.0,Gaseosa Postobon 7UP,3000.0,,https://i1.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2020/04/refresco-7up-sabor-lima-limon-botella-de-2-l.jpg?fit=1200%2C1200&ssl=1
405,,,1.0,,Botella x 2.5 lt,Gaseosas,No image,,,1.0,290.0,Gaseosa Postobon Colombiana,3000.0,,https://www.licoresmedellin.com/wp-content/uploads/2017/10/Colombiana-2.5lts-Licores_Medellin-.jpg
406,,,1.0,,Botella x 2.5 lt,Gaseosas,No image,,,1.0,291.0,Gaseosa Postobon Manzana,3000.0,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702090016406.jpg
407,,,1.0,,Botella x 2.5 lt,Gaseosas,No image,,,1.0,292.0,Gaseosa Postobon Uva,3000.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/234258-1000-1000/7702090020649-1.jpg?v=636323520377570000
408,,,1.0,,Botella x 1.5 lt,Gaseosas,No image,,,1.0,293.0,Gaseosa Postobon Uva Sin Calorias,2000.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/166662-1000-1000/7702090041316-1.jpg?v=636670855821300000
409,,,1.0,,Botella x 3 lt,Gaseosas,No image,,,1.0,294.0,Gaseosa Postobon 7UP,2500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/200140-750-750/7702090022797.jpg?v=636262153205470000
410,,,1.0,,Botella x 3 lt,Gaseosas,No image,,,1.0,295.0,Gaseosa Postobon Colombiana,5700.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/176120-1000-1000/7702090022766-281-29.jpg?v=636114531436370000
411,,,1.0,,Botella x 3 lt,Gaseosas,No image,,,1.0,296.0,Gaseosa Postobon Manzana,5700.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157467-1000-1000/7702090022797-1.jpg?v=636670241064300000
412,,,1.0,,Botella x 3 lt,Gaseosas,No image,,,1.0,297.0,Gaseosa Postobon Pepsi,5700.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171486-750-750/7702090022780-20-281-29.jpg?v=636111275117670000
413,,,1.0,,Botella x 1.5 lt,Gaseosas,No image,,,1.0,298.0,Gaseosa Postobon Canada Dry,3000.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/197879-750-750/7702090029581.jpg?v=636241489981970000
414,,,1.0,,Botella x 1.5 lt,Gaseosas,No image,,,1.0,299.0,Gaseosa Postobon Bretaña ,3000.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171634-750-750/7702090029543-20-281-29.jpg?v=636111275367600000
415,,,1.0,,Duo pack x 3 lts,Gaseosas,No image,,,1.0,300.0,Gaseosa Postobon Promo,8600.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/176104-750-750/7702090035339-20-281-29.jpg?v=636114531420200000
416,,,1.0,,Pack x 6 ,Gaseosas,No image,,,1.0,301.0,Gaseosa Postobon Promo Mini,5400.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/200140-750-750/7702090022797.jpg?v=636262153205470000
417,,,1.0,,Botella x 1 lt,Gaseosas,No image,,,1.0,302.0,Gaseosa Pony Malta,2500.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157550-750-750/7702004013842-1.jpg?v=636670246711770000
418,,,1.0,,Botella x 1.5 lt,Gaseosas,No image,,,1.0,303.0,Gaseosa Pony Malta,3500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3473642-750-750/7702004013514.jpg?v=637122151142400000
419,,,1.0,,Botella x 2 lt,Gaseosas,No image,,,1.0,304.0,Gaseosa Pony Malta,4100.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3491716-1000-1000/7702004025036.jpg?v=637209161182500000
420,,,1.0,,Botella x 400,Gaseosas,No image,,,1.0,305.0,Gaseosa Coca Cola ,2000.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/241123-1000-1000/7702535011089.jpg?v=636989910515730000
421,,,1.0,,Botella x 400,Gaseosas,No image,,,1.0,306.0,Gaseosa Coca Cola Sin azucar,2000.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3472038-750-750/7702535005941.jpg?v=637115014533300000
422,,,1.0,,Lata ,Gaseosas,No image,,,1.0,307.0,Gaseosa Coca Cola ,2100.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3472039-1000-1000/7702535005354.jpg?v=637115015338000000
423,,,1.0,,Pack x 6 ,Gaseosas,No image,,,1.0,308.0,Gaseosa Coca Cola Mini,6200.0,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702535009253.jpg
424,,,1.0,,Botella x 1.5 lt,Gaseosas,No image,,,1.0,309.0,Gaseosa Coca Cola ,3800.0,,https://www.cruzverde.com.co/dw/image/v2/BDPM_PRD/on/demandware.static/-/Sites-masterCatalog_Colombia/default/dw8fc2921c/images/large/165950-1-BEBIDA-GASEOSA-COCA-COLA-BOT-X-1.5LT-MENOS-AZUCAR-ORIGINAL.jpg?sw=1000&sh=1000
425,,,1.0,,Botella x 1.5 lt,Gaseosas,No image,,,1.0,310.0,Gaseosa Coca Cola Sin azucar,3700.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171542-1000-1000/7702535011782-20-281-29.jpg?v=636111275237270000
426,,,1.0,,Botella x 3 lt,Gaseosas,No image,,,1.0,311.0,Gaseosa Coca Cola ,6400.0,,https://www.licoresmedellin.com/wp-content/uploads/2017/10/Cocacola-3lts-Licores_Medellin-.jpg
427,,,1.0,,Botella x 2.5 lt,Gaseosas,No image,,,1.0,312.0,Gaseosa Coca Cola Sin azucar,5800.0,,https://supermercado.carrefour.com.ar/media/catalog/product/cache/1/image/1000x/040ec09b1e35df139433887a97daa66f/7/7/7790895068096_02.jpg
428,,,1.0,,Botella x 1.5 lt,Gaseosas,No image,,,1.0,313.0,Gaseosa Sprite,3100.0,,https://i2.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/08/gaseosa_sprite_1.5.jpg?fit=600%2C600&ssl=1
429,,,1.0,,Botella x 1. 75 lt,Gaseosas,No image,,,1.0,314.0,Gaseosa Kola Roman,3100.0,,https://cdn.shopify.com/s/files/1/0247/8768/1379/products/producto_kola_roman_1e77edea-d2f4-4173-8cc2-eb0d8c6d499c.jpg?v=1594408250
430,,,1.0,,Botella x 1.5 lt,Gaseosas,No image,,,1.0,315.0,Gaseosa Quatro,3100.0,,https://www.merkadomi.com/wp-content/uploads/2018/07/QUATRO-1.5-L.jpg
431,,,1.0,,Botella x 3 lt,Gaseosas,No image,,,1.0,316.0,Gaseosa Sprite,6200.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/169348-1000-1000/7702535005910-1.jpg?v=636674235530200000
432,,,1.0,,Botella x 3 lt,Gaseosas,No image,,,1.0,317.0,Gaseosa Kola Roman,6200.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/196072-750-750/7702609001855.jpg?v=636228740345000000
433,,,1.0,,Botella x 3 lt,Gaseosas,No image,,,1.0,318.0,Gaseosa Quatro,6200.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/169356-750-750/7702535005903-1.jpg?v=636674235538800000
434,,,1.0,,Pack 3 lts,Gaseosas,No image,,,1.0,319.0,Gaseosa Promo Coca Cola + Quatro,9300.0,,https://cdn.derematazo.com/wp-content/uploads/2019/08/Gaseosa-Coca-Cola-x-3L-Gaseosa-Quatro-x-3L-11752.jpg
435,,Sabor,1.0,,Botella x 400,Te Liquido,No image,,,1.0,320.0,Te Fuzetea,1500.0,limon,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/242320-750-750/7702535014240-2.jpg?v=636464630123200000
436,,Sabor,1.0,,Botella x 400,Te Liquido,No image,,,2.0,320.0,Te Fuzetea,1500.0,mango ,https://colsubsidio.vteximg.com.br/arquivos/ids/166513-1200-1200/7702535018651.jpg?v=637299797471530000
437,,Sabor,1.0,,Botella x 400,Te Liquido,No image,,,3.0,320.0,Te Fuzetea,1500.0,manzana,https://colsubsidio.vteximg.com.br/arquivos/ids/166512-1200-1200/7702535016688.jpg?v=637299797462300000
438,,Sabor,1.0,,Botella x 400,Te Liquido,No image,,,4.0,320.0,Te Fuzetea,1500.0,durazno,https://www.cruzverde.com.co/on/demandware.static/-/Sites-masterCatalog_Colombia/default/dw8fc4989c/images/large/105422-1-FUZE-TEA-TE-NEGRO-FCO-X-400ML-DURAZNO.jpg
439,,Sabor,1.0,,Botella x 500 ,Te Liquido,No image,,,1.0,321.0,Te Mr Tea,0.0,limon,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157744-1000-1000/7702090030839-1.jpg?v=636670246943830000
440,,Sabor,1.0,,Botella x 500 ,Te Liquido,No image,,,2.0,321.0,Te Mr Tea,0.0,durazno,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206885-1000-1000/7702090031294-20-1.jpg?v=636287519530070000
441,,,1.0,,Tarro 600 gr ,Helados,No image,,,1.0,322.0,Helado Popsy Arequipe,24500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492306-750-750/7705890010476.jpg?v=637212867363400000
442,,,1.0,,Tarro 600 gr ,Helados,No image,,,1.0,323.0,Helado Popsy Brownie,24500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492275-750-750/7705890050021.jpg?v=637212867242670000
443,,,1.0,,Tarro 600 gr ,Helados,No image,,,1.0,324.0,Helado Popsy Chocolate ,24500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492295-750-750/7705890020871.jpg?v=637212867317700000
444,,,1.0,,Tarro 600 gr ,Helados,No image,,,1.0,325.0,Helado Popsy Frutos del Bosque,24500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492297-1000-1000/7705890020451.jpg?v=637212867319730000
445,,,1.0,,Tarro 600 gr ,Helados,No image,,,1.0,326.0,Helado Popsy M&M,24500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492290-1000-1000/7705890021090.jpg?v=637212867297070000
446,,,1.0,,Tarro 600 gr ,Helados,No image,,,1.0,327.0,Helado Popsy Macadamia ,24500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492296-750-750/7705890020468.jpg?v=637212867317870000
447,,,1.0,,Tarro 600 gr ,Helados,No image,,,1.0,328.0,Helado Popsy Mandarina,24500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492304-750-750/7705890010483.jpg?v=637212867361670000
448,,,1.0,,Tarro 600 gr ,Helados,No image,,,1.0,329.0,Helado Popsy Milky Way ,24500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492291-1000-1000/7705890020949.jpg?v=637212867302670000
449,,,1.0,,Tarro 600 gr ,Helados,No image,,,1.0,330.0,Helado Popsy Oreo ,24500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492293-750-750/7705890020680.jpg?v=637212867311430000
450,,,1.0,,Tarro 600 gr ,Helados,No image,,,1.0,331.0,Helado Popsy Snikers,24500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492287-1000-1000/7705890021137.jpg?v=637212867290970000
451,,,1.0,,Tarro 600 gr ,Helados,No image,,,1.0,332.0,Helado Popsy Tres Leches,24500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492301-750-750/7705890011527.jpg?v=637212867339130000
452,,,1.0,,Tarro 600 gr ,Helados,No image,,,1.0,333.0,Helado Popsy Vainilla ,24500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492309-750-750/7705890010445.jpg?v=637212867376830000
453,,,1.0,,Tarro 300 gr,Helados,No image,,,1.0,334.0,Helado Popsy Chocolate ,12500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492380-1000-1000/7705890021519.jpg?v=637213515323270000
454,,,1.0,,Tarro 300 gr,Helados,No image,,,1.0,335.0,Helado Popsy Frutos del Bosque,12500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492381-750-750/7705890021526.jpg?v=637213516056900000
455,,,1.0,,Tarro 300 gr,Helados,No image,,,1.0,336.0,Helado Popsy Oreo ,12500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492289-1000-1000/7705890021014.jpg?v=637212867296900000
456,,,1.0,,Tarro 300 gr,Helados,No image,,,1.0,337.0,Helado Popsy Tres Leches,12500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492283-1000-1000/7705890021502.jpg?v=637212867268700000
457,,,1.0,,Vaso x 60 ,Helados,No image,,,1.0,338.0,Helado Popsy Vainilla ,2800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492302-750-750/7705890011183.jpg?v=637212867352900000
458,,,1.0,,Vaso x 60 ,Helados,No image,,,1.0,339.0,Helado Popsy Arequipe,2800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492299-750-750/7705890011268.jpg?v=637212867338200000
459,,,1.0,,Vaso x 60 ,Helados,No image,,,1.0,340.0,Helado Popsy Chocolate ,2800.0,,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcRPCAW24xQ2v5Wad8s2pkuDyl2HGkqw7qdqeA&usqp=CAU
460,,,1.0,,Vaso x 60 ,Helados,No image,,,1.0,341.0,Helado Popsy Coco,2800.0,,https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Lacteos-y-refrigerados-Helados-Helado-Popsy-Coco-x-60-g-1068120200629125805.jpg
461,,,1.0,,Vaso x 60 ,Helados,No image,,,1.0,342.0,Helado Popsy Frutos del Bosque,2800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492288-1000-1000/7705890021052.jpg?v=637212867295170000
462,,,1.0,,Vaso x 60 ,Helados,No image,,,1.0,343.0,Helado Popsy M&M,2800.0,,https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Lacteos-y-refrigerados-Helados-Helado-Popsy-MMs-x-60-g-1025120200629125805.jpg
463,,,1.0,,Vaso x 60 ,Helados,No image,,,1.0,344.0,Helado Popsy Milky Way ,2800.0,,https://web.superboom.net/web/image/product.template/8579/image
464,,,1.0,,Vaso x 60 ,Helados,No image,,,1.0,345.0,Helado Popsy Oreo ,2800.0,,https://s.cornershopapp.com/product-images/1088355.jpg?versionId=Z9LnN9zkiaIEhwGyseDfTHp_C2DR3uad
465,,,1.0,,Vaso x 60 ,Helados,No image,,,1.0,346.0,Helado Popsy Vainilla ,2800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492302-750-750/7705890011183.jpg?v=637212867352900000
466,,,1.0,,Vaso x 60 ,Helados,No image,,,1.0,347.0,Helado Popsy Ron Pasas,2800.0,,https://s.cornershopapp.com/product-images/1087682.jpg?versionId=rqS2dE4vhLTyvapEXZvh4ojTSXGUpGwE
467,,,1.0,,Four Pack ,Helados,No image,,,1.0,348.0,Helado Popsy,10000.0,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7705890011503.jpg
468,,,1.0,,Tarro 600 gr ,Helados,No image,,,1.0,349.0,Helado Popsy Brownie Light,25500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492376-750-750/7705890030467.jpg?v=637213512431900000
469,,,1.0,,Tarro 600 gr ,Helados,No image,,,1.0,350.0,Helado Popsy Frutos del Bosque Light ,25500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492375-1000-1000/7705890030306.jpg?v=637213511274470000
470,,,1.0,,Tarro 600 gr ,Helados,No image,,,1.0,351.0,Helado Popsy Vainilla Light,25500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492382-1000-1000/7705890030245.jpg?v=637213516677830000
471,,,1.0,,Tarro 300 gr,Helados,No image,,,1.0,352.0,Helado Popsy Brownie Light,13000.0,,https://dreamedbodies.files.wordpress.com/2014/11/0000935205926416_lrg_a.jpg?w=640
472,,,1.0,,Tarro 300 gr,Helados,No image,,,1.0,353.0,Helado Popsy Frutos del Bosque Light ,13000.0,,https://vixark.azureedge.net/lp-i-i-g/helado-diet%C3%A9tico-con-sabor-a-frutos-rojos-popsy-600g.jpg
473,,,1.0,,Tarro 300 gr,Helados,No image,,,1.0,354.0,Helado Popsy Vainilla Light,13000.0,,
474,,,1.0,,Caja x 1000 ,Helados,No image,,,1.0,355.0,Helado Popsy Rollo Vainilla,29500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492279-750-750/7705890090034.jpg?v=637212867255330000
475,,,1.0,,Caja x 1000 ,Helados,No image,,,1.0,356.0,Helado Popsy Rollo Frutos del Bosque,29500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492276-1000-1000/7705890090126.jpg?v=637212867243770000
476,,,1.0,,Caja x 900 ,Helados,No image,,,1.0,357.0,Helado Popsy Torta Frutos del Bosque,31500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492278-1000-1000/7705890090188.jpg?v=637212867244370000
477,,,1.0,,Caja x 600 ,Helados,No image,,,1.0,358.0,Helado Popsy Torta Juan Valdes,24500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492282-750-750/7705890021496.jpg?v=637212867268230000
478,,,1.0,,Caja x 600 ,Helados,No image,,,1.0,359.0,Helado Popsy Torta Crema de Limon,24500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492284-750-750/7705890021489.jpg?v=637212867280730000
479,,,1.0,,Caja x 900 ,Helados,No image,,,1.0,360.0,Helado Popsy Torta Oreo ,31500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492277-1000-1000/7705890090157.jpg?v=637212867244070000
480,,,1.0,,Caja x 250 ,Aguardiente,No image,,,1.0,361.0,Aguardiente Nectar Club,9900.0,,https://piragua.com.co/wp-content/uploads/2019/11/aguardiente-nectar-club-sin-azucar-250-piragua.jpg
481,,,1.0,,Botella x 375,Aguardiente,No image,,,1.0,362.0,Aguardiente Nectar Club,15900.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/196380-1000-1000/7702404005034.jpg?v=636233775742270000
482,,,1.0,,Botella x 750,Aguardiente,No image,,,1.0,363.0,Aguardiente Nectar Club,29800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/196385-750-750/7702404005041.jpg?v=636233775747370000
483,,,1.0,,Caja x 1000 ,Aguardiente,No image,,,1.0,364.0,Aguardiente Nectar Club,38500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/198534-750-750/7702404005287.jpg?v=636247703296930000
484,,,1.0,,Botella x 2000,Aguardiente,No image,,,1.0,365.0,Aguardiente Nectar Club,68300.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/166699-1000-1000/7702404005065-1.jpg?v=636670855867800000
485,,,1.0,,Botella x 375,Aguardiente,No image,,,1.0,366.0,Aguardiente Nectar Rojo,0.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/199314-1000-1000/7702404000039.jpg?v=636258088719470000
486,,,1.0,,Botella x 750,Aguardiente,No image,,,1.0,367.0,Aguardiente Nectar Rojo,29900.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/230206-1000-1000/7702404000046-1.jpg?v=636312347644570000
487,,,1.0,,Caja x 1000 ,Aguardiente,No image,,,1.0,368.0,Aguardiente Nectar Rojo,0.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/200172-750-750/7702404000282-AGUARDIENTE-NECTAR-EN-CAJA-X-1000cm3.jpg?v=636262334467530000
488,,,1.0,,Botella x 375,Aguardiente,No image,,,1.0,369.0,Aguardiente Antiqueño Rojo,21200.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3500151-1000-1000/7702049000449.jpg?v=637238805202500000
